state_fips,county_fips,region,state_name,county_name,estimates_base_2010
39,019,2,Ohio,Carroll County,28834
39,021,2,Ohio,Champaign County,40101
39,023,2,Ohio,Clark County,138339
39,025,2,Ohio,Clermont County,197366
39,027,2,Ohio,Clinton County,42048
39,029,2,Ohio,Columbiana County,107852
39,031,2,Ohio,Coshocton County,36900
39,033,2,Ohio,Crawford County,43783
39,035,2,Ohio,Cuyahoga County,1280114
39,037,2,Ohio,Darke County,52968
39,039,2,Ohio,Defiance County,39026
39,041,2,Ohio,Delaware County,174172
39,043,2,Ohio,Erie County,77063
39,045,2,Ohio,Fairfield County,146194
39,047,2,Ohio,Fayette County,29034
39,049,2,Ohio,Franklin County,1163476
39,051,2,Ohio,Fulton County,42698
39,053,2,Ohio,Gallia County,30942
39,055,2,Ohio,Geauga County,93405
39,057,2,Ohio,Greene County,161577
39,059,2,Ohio,Guernsey County,40092
39,061,2,Ohio,Hamilton County,802371
39,063,2,Ohio,Hancock County,74789
39,065,2,Ohio,Hardin County,32063
39,067,2,Ohio,Harrison County,15860
39,069,2,Ohio,Henry County,28215
39,071,2,Ohio,Highland County,43606
39,073,2,Ohio,Hocking County,29369
39,075,2,Ohio,Holmes County,42363
39,077,2,Ohio,Huron County,59623
39,079,2,Ohio,Jackson County,33219
39,081,2,Ohio,Jefferson County,69716
39,083,2,Ohio,Knox County,60928
39,085,2,Ohio,Lake County,230051
39,087,2,Ohio,Lawrence County,62448
39,089,2,Ohio,Licking County,166482
39,091,2,Ohio,Logan County,45848
39,093,2,Ohio,Lorain County,301374
39,095,2,Ohio,Lucas County,441815
39,097,2,Ohio,Madison County,43438
39,099,2,Ohio,Mahoning County,238787
39,101,2,Ohio,Marion County,66505
39,103,2,Ohio,Medina County,172333
39,105,2,Ohio,Meigs County,23767
39,107,2,Ohio,Mercer County,40816
39,109,2,Ohio,Miami County,102503
39,111,2,Ohio,Monroe County,14631
39,113,2,Ohio,Montgomery County,535200
39,115,2,Ohio,Morgan County,15044
39,117,2,Ohio,Morrow County,34825
39,119,2,Ohio,Muskingum County,86086
39,121,2,Ohio,Noble County,14655
39,123,2,Ohio,Ottawa County,41433
39,125,2,Ohio,Paulding County,19610
39,127,2,Ohio,Perry County,36037
39,129,2,Ohio,Pickaway County,55684
39,131,2,Ohio,Pike County,28571
39,133,2,Ohio,Portage County,161424
39,135,2,Ohio,Preble County,42254
39,137,2,Ohio,Putnam County,34496
39,139,2,Ohio,Richland County,124474
39,141,2,Ohio,Ross County,78076
39,143,2,Ohio,Sandusky County,60946
39,145,2,Ohio,Scioto County,79650
39,147,2,Ohio,Seneca County,56742
39,149,2,Ohio,Shelby County,49455
39,151,2,Ohio,Stark County,375591
39,153,2,Ohio,Summit County,541772
39,155,2,Ohio,Trumbull County,210332
39,157,2,Ohio,Tuscarawas County,92585
39,159,2,Ohio,Union County,52331
39,161,2,Ohio,Van Wert County,28759
39,163,2,Ohio,Vinton County,13430
39,165,2,Ohio,Warren County,212798
39,167,2,Ohio,Washington County,61787
39,169,2,Ohio,Wayne County,114516
39,171,2,Ohio,Williams County,37652
39,173,2,Ohio,Wood County,125489
39,175,2,Ohio,Wyandot County,22617
40,001,3,Oklahoma,Adair County,22668
40,003,3,Oklahoma,Alfalfa County,5639
40,005,3,Oklahoma,Atoka County,14165
40,007,3,Oklahoma,Beaver County,5636
40,009,3,Oklahoma,Beckham County,22119
40,011,3,Oklahoma,Blaine County,11943
40,013,3,Oklahoma,Bryan County,42416
40,015,3,Oklahoma,Caddo County,29598
40,017,3,Oklahoma,Canadian County,115566
40,019,3,Oklahoma,Carter County,47729
40,021,3,Oklahoma,Cherokee County,46992
40,023,3,Oklahoma,Choctaw County,15199
40,025,3,Oklahoma,Cimarron County,2475
40,027,3,Oklahoma,Cleveland County,255990
40,029,3,Oklahoma,Coal County,5927
40,031,3,Oklahoma,Comanche County,124098
40,033,3,Oklahoma,Cotton County,6190
40,035,3,Oklahoma,Craig County,15027
40,037,3,Oklahoma,Creek County,69992
40,039,3,Oklahoma,Custer County,27540
40,041,3,Oklahoma,Delaware County,41498
40,043,3,Oklahoma,Dewey County,4810
40,045,3,Oklahoma,Ellis County,4151
40,047,3,Oklahoma,Garfield County,60580
40,049,3,Oklahoma,Garvin County,27571
40,051,3,Oklahoma,Grady County,52430
40,053,3,Oklahoma,Grant County,4532
40,055,3,Oklahoma,Greer County,6239
40,057,3,Oklahoma,Harmon County,2922
40,059,3,Oklahoma,Harper County,3682
40,061,3,Oklahoma,Haskell County,12775
40,063,3,Oklahoma,Hughes County,14000
40,065,3,Oklahoma,Jackson County,26446
40,067,3,Oklahoma,Jefferson County,6472
40,069,3,Oklahoma,Johnston County,10957
40,071,3,Oklahoma,Kay County,46562
40,073,3,Oklahoma,Kingfisher County,15025
40,075,3,Oklahoma,Kiowa County,9446
40,077,3,Oklahoma,Latimer County,11156
40,079,3,Oklahoma,Le Flore County,50382
40,081,3,Oklahoma,Lincoln County,34274
40,083,3,Oklahoma,Logan County,41854
40,085,3,Oklahoma,Love County,9416
40,087,3,Oklahoma,McClain County,34503
40,089,3,Oklahoma,McCurtain County,33154
40,091,3,Oklahoma,McIntosh County,20247
40,093,3,Oklahoma,Major County,7526
40,095,3,Oklahoma,Marshall County,15838
40,097,3,Oklahoma,Mayes County,41266
40,099,3,Oklahoma,Murray County,13488
40,101,3,Oklahoma,Muskogee County,70997
40,103,3,Oklahoma,Noble County,11566
40,105,3,Oklahoma,Nowata County,10536
40,107,3,Oklahoma,Okfuskee County,12191
40,109,3,Oklahoma,Oklahoma County,718385
40,111,3,Oklahoma,Okmulgee County,40062
40,113,3,Oklahoma,Osage County,47473
40,115,3,Oklahoma,Ottawa County,31848
40,117,3,Oklahoma,Pawnee County,16570
40,119,3,Oklahoma,Payne County,77347
40,121,3,Oklahoma,Pittsburg County,45827
40,123,3,Oklahoma,Pontotoc County,37488
40,125,3,Oklahoma,Pottawatomie County,69443
40,127,3,Oklahoma,Pushmataha County,11578
40,129,3,Oklahoma,Roger Mills County,3647
40,131,3,Oklahoma,Rogers County,86914
40,133,3,Oklahoma,Seminole County,25482
40,135,3,Oklahoma,Sequoyah County,42428
40,137,3,Oklahoma,Stephens County,45047
40,139,3,Oklahoma,Texas County,20640
40,141,3,Oklahoma,Tillman County,7991
40,143,3,Oklahoma,Tulsa County,603430
40,145,3,Oklahoma,Wagoner County,73082
40,147,3,Oklahoma,Washington County,50979
40,149,3,Oklahoma,Washita County,11558
40,151,3,Oklahoma,Woods County,8878
40,153,3,Oklahoma,Woodward County,20084
41,001,4,Oregon,Baker County,16131
41,003,4,Oregon,Benton County,85581
41,005,4,Oregon,Clackamas County,375996
41,007,4,Oregon,Clatsop County,37026
41,009,4,Oregon,Columbia County,49353
41,011,4,Oregon,Coos County,63055
41,013,4,Oregon,Crook County,20978
41,015,4,Oregon,Curry County,22364
41,017,4,Oregon,Deschutes County,157728
41,019,4,Oregon,Douglas County,107684
41,021,4,Oregon,Gilliam County,1873
41,023,4,Oregon,Grant County,7444
41,025,4,Oregon,Harney County,7422
41,027,4,Oregon,Hood River County,22346
41,029,4,Oregon,Jackson County,203204
41,031,4,Oregon,Jefferson County,21725
41,033,4,Oregon,Josephine County,82719
41,035,4,Oregon,Klamath County,66384
41,037,4,Oregon,Lake County,7885
41,039,4,Oregon,Lane County,351705
41,041,4,Oregon,Lincoln County,46033
41,043,4,Oregon,Linn County,116681
41,045,4,Oregon,Malheur County,31316
41,047,4,Oregon,Marion County,315338
41,049,4,Oregon,Morrow County,11175
41,051,4,Oregon,Multnomah County,735146
41,053,4,Oregon,Polk County,75400
41,055,4,Oregon,Sherman County,1766
41,057,4,Oregon,Tillamook County,25254
41,059,4,Oregon,Umatilla County,75887
41,061,4,Oregon,Union County,25744
41,063,4,Oregon,Wallowa County,7008
41,065,4,Oregon,Wasco County,25211
41,067,4,Oregon,Washington County,529862
41,069,4,Oregon,Wheeler County,1439
41,071,4,Oregon,Yamhill County,99216
42,001,1,Pennsylvania,Adams County,101428
42,003,1,Pennsylvania,Allegheny County,1223303
42,005,1,Pennsylvania,Armstrong County,69059
42,007,1,Pennsylvania,Beaver County,170531
42,009,1,Pennsylvania,Bedford County,49776
42,011,1,Pennsylvania,Berks County,411570
42,013,1,Pennsylvania,Blair County,127117
42,015,1,Pennsylvania,Bradford County,62700
42,017,1,Pennsylvania,Bucks County,625256
42,019,1,Pennsylvania,Butler County,183880
42,021,1,Pennsylvania,Cambria County,143695
42,023,1,Pennsylvania,Cameron County,5085
42,025,1,Pennsylvania,Carbon County,65244
42,027,1,Pennsylvania,Centre County,154005
42,029,1,Pennsylvania,Chester County,499133
42,031,1,Pennsylvania,Clarion County,39988
42,033,1,Pennsylvania,Clearfield County,81609
42,035,1,Pennsylvania,Clinton County,39253
42,037,1,Pennsylvania,Columbia County,67299
42,039,1,Pennsylvania,Crawford County,88750
42,041,1,Pennsylvania,Cumberland County,235387
42,043,1,Pennsylvania,Dauphin County,268126
42,045,1,Pennsylvania,Delaware County,558757
42,047,1,Pennsylvania,Elk County,31946
42,049,1,Pennsylvania,Erie County,280584
42,051,1,Pennsylvania,Fayette County,136601
42,053,1,Pennsylvania,Forest County,7709
42,055,1,Pennsylvania,Franklin County,149631
42,057,1,Pennsylvania,Fulton County,14844
42,059,1,Pennsylvania,Greene County,38685
42,061,1,Pennsylvania,Huntingdon County,46000
42,063,1,Pennsylvania,Indiana County,88885
42,065,1,Pennsylvania,Jefferson County,45189
42,067,1,Pennsylvania,Juniata County,24637
42,069,1,Pennsylvania,Lackawanna County,214415
42,071,1,Pennsylvania,Lancaster County,519443
42,073,1,Pennsylvania,Lawrence County,91157
42,075,1,Pennsylvania,Lebanon County,133597
42,077,1,Pennsylvania,Lehigh County,349675
42,079,1,Pennsylvania,Luzerne County,320906
42,081,1,Pennsylvania,Lycoming County,116102
42,083,1,Pennsylvania,McKean County,43461
42,085,1,Pennsylvania,Mercer County,116663
42,087,1,Pennsylvania,Mifflin County,46679
42,089,1,Pennsylvania,Monroe County,169841
42,091,1,Pennsylvania,Montgomery County,799840
42,093,1,Pennsylvania,Montour County,18256
42,095,1,Pennsylvania,Northampton County,297712
42,097,1,Pennsylvania,Northumberland County,94476
42,099,1,Pennsylvania,Perry County,45931
42,101,1,Pennsylvania,Philadelphia County,1526012
42,103,1,Pennsylvania,Pike County,57338
42,105,1,Pennsylvania,Potter County,17447
42,107,1,Pennsylvania,Schuylkill County,148290
42,109,1,Pennsylvania,Snyder County,39721
42,111,1,Pennsylvania,Somerset County,77731
42,113,1,Pennsylvania,Sullivan County,6429
42,115,1,Pennsylvania,Susquehanna County,43327
42,117,1,Pennsylvania,Tioga County,41904
42,119,1,Pennsylvania,Union County,44963
42,121,1,Pennsylvania,Venango County,54988
42,123,1,Pennsylvania,Warren County,41811
42,125,1,Pennsylvania,Washington County,207849
42,127,1,Pennsylvania,Wayne County,52873
42,129,1,Pennsylvania,Westmoreland County,365071
42,131,1,Pennsylvania,Wyoming County,28283
42,133,1,Pennsylvania,York County,435015
44,001,1,Rhode Island,Bristol County,49844
44,003,1,Rhode Island,Kent County,166109
44,005,1,Rhode Island,Newport County,83141
44,007,1,Rhode Island,Providence County,626781
44,009,1,Rhode Island,Washington County,127089
45,001,3,South Carolina,Abbeville County,25416
45,003,3,South Carolina,Aiken County,160129
45,005,3,South Carolina,Allendale County,10419
45,007,3,South Carolina,Anderson County,186922
45,009,3,South Carolina,Bamberg County,15972
45,011,3,South Carolina,Barnwell County,22621
45,013,3,South Carolina,Beaufort County,162219
45,015,3,South Carolina,Berkeley County,178373
45,017,3,South Carolina,Calhoun County,15178
45,019,3,South Carolina,Charleston County,350128
45,021,3,South Carolina,Cherokee County,55488
45,023,3,South Carolina,Chester County,33159
45,025,3,South Carolina,Chesterfield County,46722
45,027,3,South Carolina,Clarendon County,34949
45,029,3,South Carolina,Colleton County,38887
45,031,3,South Carolina,Darlington County,68611
45,033,3,South Carolina,Dillon County,32059
45,035,3,South Carolina,Dorchester County,136144
45,037,3,South Carolina,Edgefield County,26965
45,039,3,South Carolina,Fairfield County,23959
45,041,3,South Carolina,Florence County,136965
45,043,3,South Carolina,Georgetown County,60311
45,045,3,South Carolina,Greenville County,451211
45,047,3,South Carolina,Greenwood County,69691
45,049,3,South Carolina,Hampton County,21090
45,051,3,South Carolina,Horry County,269146
45,053,3,South Carolina,Jasper County,24791
45,055,3,South Carolina,Kershaw County,61594
45,057,3,South Carolina,Lancaster County,76651
45,059,3,South Carolina,Laurens County,66513
45,061,3,South Carolina,Lee County,19226
45,063,3,South Carolina,Lexington County,262453
45,065,3,South Carolina,McCormick County,10229
45,067,3,South Carolina,Marion County,33058
45,069,3,South Carolina,Marlboro County,28935
45,071,3,South Carolina,Newberry County,37510
45,073,3,South Carolina,Oconee County,74285
45,075,3,South Carolina,Orangeburg County,92508
45,077,3,South Carolina,Pickens County,119385
45,079,3,South Carolina,Richland County,384425
45,081,3,South Carolina,Saluda County,19860
45,083,3,South Carolina,Spartanburg County,284304
45,085,3,South Carolina,Sumter County,107485
45,087,3,South Carolina,Union County,28973
45,089,3,South Carolina,Williamsburg County,34410
45,091,3,South Carolina,York County,226037
46,003,2,South Dakota,Aurora County,2710
46,005,2,South Dakota,Beadle County,17399
46,007,2,South Dakota,Bennett County,3431
46,009,2,South Dakota,Bon Homme County,7067
46,011,2,South Dakota,Brookings County,31966
46,013,2,South Dakota,Brown County,36532
46,015,2,South Dakota,Brule County,5255
46,017,2,South Dakota,Buffalo County,1913
46,019,2,South Dakota,Butte County,10112
46,021,2,South Dakota,Campbell County,1466
46,023,2,South Dakota,Charles Mix County,9131
46,025,2,South Dakota,Clark County,3691
46,027,2,South Dakota,Clay County,13866
46,029,2,South Dakota,Codington County,27225
46,031,2,South Dakota,Corson County,4040
46,033,2,South Dakota,Custer County,8218
46,035,2,South Dakota,Davison County,19504
46,037,2,South Dakota,Day County,5710
46,039,2,South Dakota,Deuel County,4364
46,041,2,South Dakota,Dewey County,5301
46,043,2,South Dakota,Douglas County,3000
46,045,2,South Dakota,Edmunds County,4071
46,047,2,South Dakota,Fall River County,7094
46,049,2,South Dakota,Faulk County,2364
46,051,2,South Dakota,Grant County,7358
46,053,2,South Dakota,Gregory County,4271
46,055,2,South Dakota,Haakon County,1937
46,057,2,South Dakota,Hamlin County,5899
46,059,2,South Dakota,Hand County,3430
46,061,2,South Dakota,Hanson County,3332
46,063,2,South Dakota,Harding County,1255
46,065,2,South Dakota,Hughes County,17022
46,067,2,South Dakota,Hutchinson County,7343
46,069,2,South Dakota,Hyde County,1420
46,071,2,South Dakota,Jackson County,3030
46,073,2,South Dakota,Jerauld County,2071
46,075,2,South Dakota,Jones County,1006
46,077,2,South Dakota,Kingsbury County,5147
46,079,2,South Dakota,Lake County,11202
46,081,2,South Dakota,Lawrence County,24090
46,083,2,South Dakota,Lincoln County,44823
46,085,2,South Dakota,Lyman County,3755
46,087,2,South Dakota,McCook County,5618
46,089,2,South Dakota,McPherson County,2459
46,091,2,South Dakota,Marshall County,4656
46,093,2,South Dakota,Meade County,25440
46,095,2,South Dakota,Mellette County,2043
46,097,2,South Dakota,Miner County,2389
46,099,2,South Dakota,Minnehaha County,169474
46,101,2,South Dakota,Moody County,6493
46,102,2,South Dakota,Oglala Lakota County,13586
46,103,2,South Dakota,Pennington County,100960
46,105,2,South Dakota,Perkins County,2991
46,107,2,South Dakota,Potter County,2334
46,109,2,South Dakota,Roberts County,10147
46,111,2,South Dakota,Sanborn County,2355
46,115,2,South Dakota,Spink County,6415
46,117,2,South Dakota,Stanley County,2966
46,119,2,South Dakota,Sully County,1368
46,121,2,South Dakota,Todd County,9610
46,123,2,South Dakota,Tripp County,5649
46,125,2,South Dakota,Turner County,8349
46,127,2,South Dakota,Union County,14398
46,129,2,South Dakota,Walworth County,5438
46,135,2,South Dakota,Yankton County,22438
46,137,2,South Dakota,Ziebach County,2801
47,001,3,Tennessee,Anderson County,75082
47,003,3,Tennessee,Bedford County,45057
47,005,3,Tennessee,Benton County,16491
47,007,3,Tennessee,Bledsoe County,12874
47,009,3,Tennessee,Blount County,123098
47,011,3,Tennessee,Bradley County,98926
47,013,3,Tennessee,Campbell County,40723
47,015,3,Tennessee,Cannon County,13813
47,017,3,Tennessee,Carroll County,28486
47,019,3,Tennessee,Carter County,57383
47,021,3,Tennessee,Cheatham County,39110
47,023,3,Tennessee,Chester County,17145
47,025,3,Tennessee,Claiborne County,32212
47,027,3,Tennessee,Clay County,7853
47,029,3,Tennessee,Cocke County,35642
47,031,3,Tennessee,Coffee County,52803
47,033,3,Tennessee,Crockett County,14576
47,035,3,Tennessee,Cumberland County,56060
47,037,3,Tennessee,Davidson County,626558
47,039,3,Tennessee,Decatur County,11750
47,041,3,Tennessee,DeKalb County,18722
47,043,3,Tennessee,Dickson County,49650
47,045,3,Tennessee,Dyer County,38330
47,047,3,Tennessee,Fayette County,38439
47,049,3,Tennessee,Fentress County,17962
47,051,3,Tennessee,Franklin County,41064
47,053,3,Tennessee,Gibson County,49687
47,055,3,Tennessee,Giles County,29476
47,057,3,Tennessee,Grainger County,22656
47,059,3,Tennessee,Greene County,68825
47,061,3,Tennessee,Grundy County,13726
47,063,3,Tennessee,Hamblen County,62534
47,065,3,Tennessee,Hamilton County,336477
47,067,3,Tennessee,Hancock County,6811
47,069,3,Tennessee,Hardeman County,27245
47,071,3,Tennessee,Hardin County,26008
47,073,3,Tennessee,Hawkins County,56826
47,075,3,Tennessee,Haywood County,18807
47,077,3,Tennessee,Henderson County,27780
47,079,3,Tennessee,Henry County,32349
47,081,3,Tennessee,Hickman County,24690
47,083,3,Tennessee,Houston County,8429
47,085,3,Tennessee,Humphreys County,18535
47,087,3,Tennessee,Jackson County,11634
47,089,3,Tennessee,Jefferson County,51668
47,091,3,Tennessee,Johnson County,18240
47,093,3,Tennessee,Knox County,432260
47,095,3,Tennessee,Lake County,7832
47,097,3,Tennessee,Lauderdale County,27822
47,099,3,Tennessee,Lawrence County,41856
47,101,3,Tennessee,Lewis County,12170
47,103,3,Tennessee,Lincoln County,33354
47,105,3,Tennessee,Loudon County,48561
47,107,3,Tennessee,McMinn County,52287
47,109,3,Tennessee,McNairy County,26082
47,111,3,Tennessee,Macon County,22226
47,113,3,Tennessee,Madison County,98303
47,115,3,Tennessee,Marion County,28222
47,117,3,Tennessee,Marshall County,30611
47,119,3,Tennessee,Maury County,80932
47,121,3,Tennessee,Meigs County,11766
47,123,3,Tennessee,Monroe County,44498
47,125,3,Tennessee,Montgomery County,172362
47,127,3,Tennessee,Moore County,6342
47,129,3,Tennessee,Morgan County,21986
47,131,3,Tennessee,Obion County,31807
47,133,3,Tennessee,Overton County,22082
47,135,3,Tennessee,Perry County,7930
47,137,3,Tennessee,Pickett County,5086
47,139,3,Tennessee,Polk County,16821
47,141,3,Tennessee,Putnam County,72339
47,143,3,Tennessee,Rhea County,31804
47,145,3,Tennessee,Roane County,54208
47,147,3,Tennessee,Robertson County,66319
47,149,3,Tennessee,Rutherford County,262588
47,151,3,Tennessee,Scott County,22232
47,153,3,Tennessee,Sequatchie County,14121
47,155,3,Tennessee,Sevier County,89720
47,157,3,Tennessee,Shelby County,927682
47,159,3,Tennessee,Smith County,19150
47,161,3,Tennessee,Stewart County,13313
47,163,3,Tennessee,Sullivan County,156800
47,165,3,Tennessee,Sumner County,160634
47,167,3,Tennessee,Tipton County,61006
47,169,3,Tennessee,Trousdale County,7864
47,171,3,Tennessee,Unicoi County,18311
47,173,3,Tennessee,Union County,19107
47,175,3,Tennessee,Van Buren County,5558
47,177,3,Tennessee,Warren County,39824
47,179,3,Tennessee,Washington County,123063
47,181,3,Tennessee,Wayne County,17025
47,183,3,Tennessee,Weakley County,35015
47,185,3,Tennessee,White County,25844
47,187,3,Tennessee,Williamson County,183277
47,189,3,Tennessee,Wilson County,114062
48,001,3,Texas,Anderson County,58452
48,003,3,Texas,Andrews County,14786
48,005,3,Texas,Angelina County,86771
48,007,3,Texas,Aransas County,23158
48,009,3,Texas,Archer County,9061
48,011,3,Texas,Armstrong County,1901
48,013,3,Texas,Atascosa County,44923
48,015,3,Texas,Austin County,28412
48,017,3,Texas,Bailey County,7165
48,019,3,Texas,Bandera County,20487
48,021,3,Texas,Bastrop County,74217
48,023,3,Texas,Baylor County,3726
48,025,3,Texas,Bee County,31861
48,027,3,Texas,Bell County,310159
48,029,3,Texas,Bexar County,1714781
48,031,3,Texas,Blanco County,10483
48,033,3,Texas,Borden County,641
48,035,3,Texas,Bosque County,18217
48,037,3,Texas,Bowie County,92564
48,039,3,Texas,Brazoria County,313117
48,041,3,Texas,Brazos County,194861
48,043,3,Texas,Brewster County,9232
48,045,3,Texas,Briscoe County,1637
48,047,3,Texas,Brooks County,7223
48,049,3,Texas,Brown County,38106
48,051,3,Texas,Burleson County,17187
48,053,3,Texas,Burnet County,42711
48,055,3,Texas,Caldwell County,38055
48,057,3,Texas,Calhoun County,21382
48,059,3,Texas,Callahan County,13545
48,061,3,Texas,Cameron County,406215
48,063,3,Texas,Camp County,12401
48,065,3,Texas,Carson County,6184
48,067,3,Texas,Cass County,30469
48,069,3,Texas,Castro County,8063
48,071,3,Texas,Chambers County,35107
48,073,3,Texas,Cherokee County,50834
48,075,3,Texas,Childress County,7041
48,077,3,Texas,Clay County,10754
48,079,3,Texas,Cochran County,3127
48,081,3,Texas,Coke County,3317
48,083,3,Texas,Coleman County,8893
48,085,3,Texas,Collin County,781419
48,087,3,Texas,Collingsworth County,3057
48,089,3,Texas,Colorado County,20872
48,091,3,Texas,Comal County,108520
48,093,3,Texas,Comanche County,13960
48,095,3,Texas,Concho County,4087
48,097,3,Texas,Cooke County,38436
48,099,3,Texas,Coryell County,75474
48,101,3,Texas,Cottle County,1506
48,103,3,Texas,Crane County,4375
48,105,3,Texas,Crockett County,3719
48,107,3,Texas,Crosby County,6056
48,109,3,Texas,Culberson County,2398
48,111,3,Texas,Dallam County,6700
48,113,3,Texas,Dallas County,2367430
48,115,3,Texas,Dawson County,13833
48,117,3,Texas,Deaf Smith County,19372
48,119,3,Texas,Delta County,5232
48,121,3,Texas,Denton County,662557
48,123,3,Texas,DeWitt County,20097
48,125,3,Texas,Dickens County,2441
48,127,3,Texas,Dimmit County,9996
48,129,3,Texas,Donley County,3726
48,131,3,Texas,Duval County,11777
48,133,3,Texas,Eastland County,18582
48,135,3,Texas,Ector County,137136
48,137,3,Texas,Edwards County,2002
48,139,3,Texas,Ellis County,149610
48,141,3,Texas,El Paso County,800633
48,143,3,Texas,Erath County,37895
48,145,3,Texas,Falls County,17863
48,147,3,Texas,Fannin County,33910
48,149,3,Texas,Fayette County,24552
48,151,3,Texas,Fisher County,3978
48,153,3,Texas,Floyd County,6446
48,155,3,Texas,Foard County,1336
48,157,3,Texas,Fort Bend County,584699
48,159,3,Texas,Franklin County,10601
48,161,3,Texas,Freestone County,19817
48,163,3,Texas,Frio County,17217
48,165,3,Texas,Gaines County,17526
48,167,3,Texas,Galveston County,291312
48,169,3,Texas,Garza County,6461
48,171,3,Texas,Gillespie County,24828
48,173,3,Texas,Glasscock County,1226
48,175,3,Texas,Goliad County,7210
48,177,3,Texas,Gonzales County,19811
48,179,3,Texas,Gray County,22537
48,181,3,Texas,Grayson County,120877
48,183,3,Texas,Gregg County,121747
48,185,3,Texas,Grimes County,26581
48,187,3,Texas,Guadalupe County,131527
48,189,3,Texas,Hale County,36206
48,191,3,Texas,Hall County,3353
48,193,3,Texas,Hamilton County,8512
48,195,3,Texas,Hansford County,5613
48,197,3,Texas,Hardeman County,4139
48,199,3,Texas,Hardin County,54635
48,201,3,Texas,Harris County,4093176
48,203,3,Texas,Harrison County,65640
48,205,3,Texas,Hartley County,6062
48,207,3,Texas,Haskell County,5902
48,209,3,Texas,Hays County,157103
48,211,3,Texas,Hemphill County,3807
48,213,3,Texas,Henderson County,78578
48,215,3,Texas,Hidalgo County,774764
48,217,3,Texas,Hill County,35088
48,219,3,Texas,Hockley County,22927
48,221,3,Texas,Hood County,51163
48,223,3,Texas,Hopkins County,35163
48,225,3,Texas,Houston County,23731
48,227,3,Texas,Howard County,35012
48,229,3,Texas,Hudspeth County,3476
48,231,3,Texas,Hunt County,86144
48,233,3,Texas,Hutchinson County,22251
48,235,3,Texas,Irion County,1597
48,237,3,Texas,Jack County,9041
48,239,3,Texas,Jackson County,14075
48,241,3,Texas,Jasper County,35710
48,243,3,Texas,Jeff Davis County,2342
48,245,3,Texas,Jefferson County,252277
48,247,3,Texas,Jim Hogg County,5300
48,249,3,Texas,Jim Wells County,40843
48,251,3,Texas,Johnson County,150956
48,253,3,Texas,Jones County,20192
48,255,3,Texas,Karnes County,14828
48,257,3,Texas,Kaufman County,103348
48,259,3,Texas,Kendall County,33384
48,261,3,Texas,Kenedy County,413
48,263,3,Texas,Kent County,808
48,265,3,Texas,Kerr County,49644
48,267,3,Texas,Kimble County,4605
48,269,3,Texas,King County,285
48,271,3,Texas,Kinney County,3598
48,273,3,Texas,Kleberg County,32061
48,275,3,Texas,Knox County,3719
48,277,3,Texas,Lamar County,49791
48,279,3,Texas,Lamb County,13976
48,281,3,Texas,Lampasas County,19675
48,283,3,Texas,La Salle County,6886
48,285,3,Texas,Lavaca County,19264
48,287,3,Texas,Lee County,16609
48,289,3,Texas,Leon County,16798
48,291,3,Texas,Liberty County,75643
48,293,3,Texas,Limestone County,23388
48,295,3,Texas,Lipscomb County,3302
48,297,3,Texas,Live Oak County,11533
48,299,3,Texas,Llano County,19303
48,301,3,Texas,Loving County,82
48,303,3,Texas,Lubbock County,278918
48,305,3,Texas,Lynn County,5915
48,307,3,Texas,McCulloch County,8284
48,309,3,Texas,McLennan County,234903
48,311,3,Texas,McMullen County,707
48,313,3,Texas,Madison County,13670
48,315,3,Texas,Marion County,10535
48,317,3,Texas,Martin County,4799
48,319,3,Texas,Mason County,4013
48,321,3,Texas,Matagorda County,36702
48,323,3,Texas,Maverick County,54258
48,325,3,Texas,Medina County,45993
48,327,3,Texas,Menard County,2242
48,329,3,Texas,Midland County,136872
48,331,3,Texas,Milam County,24759
48,333,3,Texas,Mills County,4941
48,335,3,Texas,Mitchell County,9403
48,337,3,Texas,Montague County,19720
48,339,3,Texas,Montgomery County,455747
48,341,3,Texas,Moore County,21904
48,343,3,Texas,Morris County,12934
48,345,3,Texas,Motley County,1205
48,347,3,Texas,Nacogdoches County,64524
48,349,3,Texas,Navarro County,47840
48,351,3,Texas,Newton County,14445
48,353,3,Texas,Nolan County,15213
48,355,3,Texas,Nueces County,340223
48,357,3,Texas,Ochiltree County,10223
48,359,3,Texas,Oldham County,2052
48,361,3,Texas,Orange County,81837
48,363,3,Texas,Palo Pinto County,28132
48,365,3,Texas,Panola County,23796
48,367,3,Texas,Parker County,116949
48,369,3,Texas,Parmer County,10269
48,371,3,Texas,Pecos County,15507
48,373,3,Texas,Polk County,45415
48,375,3,Texas,Potter County,121078
48,377,3,Texas,Presidio County,7817
48,379,3,Texas,Rains County,10916
48,381,3,Texas,Randall County,120720
48,383,3,Texas,Reagan County,3367
48,385,3,Texas,Real County,3309
48,387,3,Texas,Red River County,12862
48,389,3,Texas,Reeves County,13783
48,391,3,Texas,Refugio County,7383
48,393,3,Texas,Roberts County,929
48,395,3,Texas,Robertson County,16620
48,397,3,Texas,Rockwall County,78345
48,399,3,Texas,Runnels County,10502
48,401,3,Texas,Rusk County,53309
48,403,3,Texas,Sabine County,10836
48,405,3,Texas,San Augustine County,8861
48,407,3,Texas,San Jacinto County,26378
48,409,3,Texas,San Patricio County,64802
48,411,3,Texas,San Saba County,6130
48,413,3,Texas,Schleicher County,3461
48,415,3,Texas,Scurry County,16919
48,417,3,Texas,Shackelford County,3376
