geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US46079,Lake County,South Dakota,4.50,32.87,9.07,59232
0500000US46081,Lawrence County,South Dakota,3.42,34.69,10.94,52245
0500000US46083,Lincoln County,South Dakota,2.06,39.44,12.11,81422
0500000US46085,Lyman County,South Dakota,2.94,19.79,5.21,53263
0500000US46087,McCook County,South Dakota,5.76,23.40,6.36,62234
0500000US46089,McPherson County,South Dakota,6.80,16.37,3.76,43804
0500000US46091,Marshall County,South Dakota,5.46,24.04,5.32,63594
0500000US46093,Meade County,South Dakota,3.69,27.18,7.81,59218
0500000US46095,Mellette County,South Dakota,2.23,13.66,3.12,31222
0500000US46097,Miner County,South Dakota,4.20,20.17,4.77,51394
0500000US46099,Minnehaha County,South Dakota,2.39,31.91,9.62,60028
0500000US46101,Moody County,South Dakota,2.27,20.99,4.59,58167
0500000US46102,Oglala Lakota County,South Dakota,7.69,11.76,3.06,30347
0500000US46103,Pennington County,South Dakota,2.56,30.65,10.29,55024
0500000US46105,Perkins County,South Dakota,2.08,19.96,6.33,56850
0500000US46107,Potter County,South Dakota,5.58,21.82,6.08,53600
0500000US46109,Roberts County,South Dakota,4.10,17.23,5.43,50495
0500000US46111,Sanborn County,South Dakota,3.10,19.75,5.12,54899
0500000US46115,Spink County,South Dakota,3.21,22.18,5.26,52729
0500000US46117,Stanley County,South Dakota,1.91,31.30,13.80,71763
0500000US46119,Sully County,South Dakota,1.01,25.47,3.84,64028
0500000US46121,Todd County,South Dakota,2.18,15.83,6.41,24257
0500000US46123,Tripp County,South Dakota,3.81,21.50,4.56,51027
0500000US46125,Turner County,South Dakota,4.18,23.21,6.90,55380
0500000US46127,Union County,South Dakota,3.93,30.44,12.13,69563
0500000US46129,Walworth County,South Dakota,3.90,23.21,5.33,52123
0500000US46135,Yankton County,South Dakota,4.52,28.21,10.40,54694
0500000US46137,Ziebach County,South Dakota,4.09,16.31,2.63,37143
0500000US47001,Anderson County,Tennessee,3.78,23.46,10.62,49376
0500000US47003,Bedford County,Tennessee,9.21,16.28,4.86,48945
0500000US47005,Benton County,Tennessee,7.75,12.55,4.51,33125
0500000US47007,Bledsoe County,Tennessee,19.21,12.85,4.39,42889
0500000US47009,Blount County,Tennessee,4.76,24.01,8.38,54140
0500000US47011,Bradley County,Tennessee,3.72,21.95,8.62,48140
0500000US47013,Campbell County,Tennessee,11.65,11.90,4.52,38170
0500000US47015,Cannon County,Tennessee,11.06,13.82,5.63,49523
0500000US47017,Carroll County,Tennessee,7.64,17.15,6.92,40810
0500000US47019,Carter County,Tennessee,5.03,16.76,6.06,36589
0500000US47021,Cheatham County,Tennessee,10.74,19.58,7.13,58641
0500000US47023,Chester County,Tennessee,8.08,16.37,6.15,45667
0500000US47025,Claiborne County,Tennessee,8.53,15.19,6.16,36077
0500000US47027,Clay County,Tennessee,9.93,14.62,5.34,31487
0500000US47029,Cocke County,Tennessee,10.03,10.78,3.99,33614
0500000US47031,Coffee County,Tennessee,6.39,19.59,7.06,47998
0500000US47033,Crockett County,Tennessee,6.19,13.01,5.40,42047
0500000US47035,Cumberland County,Tennessee,5.76,18.27,6.49,43893
0500000US47037,Davidson County,Tennessee,4.70,40.27,14.90,56507
0500000US47039,Decatur County,Tennessee,10.63,12.75,3.68,40233
0500000US47041,DeKalb County,Tennessee,16.29,15.67,5.04,44134
0500000US47043,Dickson County,Tennessee,16.94,15.41,5.67,50549
0500000US47045,Dyer County,Tennessee,6.89,16.93,5.83,43762
0500000US47047,Fayette County,Tennessee,10.29,21.67,6.76,59017
0500000US47049,Fentress County,Tennessee,10.64,13.61,4.54,35084
0500000US47051,Franklin County,Tennessee,6.89,20.72,8.47,49038
0500000US47053,Gibson County,Tennessee,4.59,17.84,6.53,41886
0500000US47055,Giles County,Tennessee,12.42,15.13,5.16,47528
0500000US47057,Grainger County,Tennessee,13.45,10.56,3.43,42997
0500000US47059,Greene County,Tennessee,4.67,15.32,5.57,40138
0500000US47061,Grundy County,Tennessee,11.09,12.12,5.12,36987
0500000US47063,Hamblen County,Tennessee,6.82,16.09,5.86,42589
0500000US47065,Hamilton County,Tennessee,3.05,31.22,11.11,53035
0500000US47067,Hancock County,Tennessee,17.07,11.52,6.75,28990
0500000US47069,Hardeman County,Tennessee,14.68,11.36,4.10,38651
0500000US47071,Hardin County,Tennessee,9.27,13.94,4.53,39798
0500000US47073,Hawkins County,Tennessee,6.06,14.02,4.54,40335
0500000US47075,Haywood County,Tennessee,6.47,12.59,5.28,38362
0500000US47077,Henderson County,Tennessee,8.99,13.79,3.80,42430
0500000US47079,Henry County,Tennessee,4.89,17.07,7.02,40837
0500000US47081,Hickman County,Tennessee,22.05,10.98,3.54,41998
0500000US47083,Houston County,Tennessee,18.91,10.59,3.01,43964
0500000US47085,Humphreys County,Tennessee,13.83,13.29,5.15,41510
0500000US47087,Jackson County,Tennessee,13.07,9.00,3.20,36703
0500000US47089,Jefferson County,Tennessee,6.89,16.43,6.50,47264
0500000US47091,Johnson County,Tennessee,9.29,11.34,3.60,34151
0500000US47093,Knox County,Tennessee,3.35,36.69,14.64,54437
0500000US47095,Lake County,Tennessee,5.73,10.44,3.60,34966
0500000US47097,Lauderdale County,Tennessee,10.00,8.76,3.43,37915
0500000US47099,Lawrence County,Tennessee,11.61,12.48,5.15,41553
0500000US47101,Lewis County,Tennessee,7.19,11.49,3.10,37139
0500000US47103,Lincoln County,Tennessee,10.36,18.76,6.02,45736
0500000US47105,Loudon County,Tennessee,2.81,26.27,9.92,56078
0500000US47107,McMinn County,Tennessee,6.64,15.80,5.38,41398
0500000US47109,McNairy County,Tennessee,8.63,12.73,4.90,36055
0500000US47111,Macon County,Tennessee,18.43,10.02,4.20,36246
0500000US47113,Madison County,Tennessee,3.80,25.91,9.09,46223
0500000US47115,Marion County,Tennessee,8.86,11.60,3.39,48024
0500000US47117,Marshall County,Tennessee,14.33,14.35,4.28,49370
0500000US47119,Maury County,Tennessee,11.71,21.82,7.25,54249
0500000US47121,Meigs County,Tennessee,9.62,10.51,4.75,43250
0500000US47123,Monroe County,Tennessee,9.11,12.80,4.20,38327
0500000US47125,Montgomery County,Tennessee,8.38,27.24,8.98,55972
0500000US47127,Moore County,Tennessee,9.97,20.69,7.88,52294
0500000US47129,Morgan County,Tennessee,10.71,7.32,2.62,40166
0500000US47131,Obion County,Tennessee,4.97,14.94,5.17,39866
0500000US47133,Overton County,Tennessee,8.15,13.11,4.61,36558
0500000US47135,Perry County,Tennessee,11.66,11.52,4.99,34634
0500000US47137,Pickett County,Tennessee,9.08,8.69,3.04,41004
0500000US47139,Polk County,Tennessee,8.59,11.02,4.85,41818
0500000US47141,Putnam County,Tennessee,6.51,25.44,9.93,40888
0500000US47143,Rhea County,Tennessee,7.59,15.19,5.31,39451
0500000US47145,Roane County,Tennessee,7.52,19.46,7.73,50003
0500000US47147,Robertson County,Tennessee,10.80,18.58,5.85,61774
0500000US47149,Rutherford County,Tennessee,10.92,31.98,9.73,63846
0500000US47151,Scott County,Tennessee,14.72,9.35,4.01,35453
0500000US47153,Sequatchie County,Tennessee,15.08,14.57,5.44,51750
0500000US47155,Sevier County,Tennessee,5.21,17.13,6.00,45943
0500000US47157,Shelby County,Tennessee,2.68,31.11,12.31,49782
0500000US47159,Smith County,Tennessee,13.03,12.37,5.04,46404
0500000US47161,Stewart County,Tennessee,11.24,14.86,5.68,42269
0500000US47163,Sullivan County,Tennessee,3.02,22.78,8.70,43442
0500000US47165,Sumner County,Tennessee,9.76,26.95,8.61,64631
0500000US47167,Tipton County,Tennessee,15.56,16.69,6.46,60167
0500000US47169,Trousdale County,Tennessee,14.62,16.83,5.88,52864
0500000US47171,Unicoi County,Tennessee,3.73,14.82,4.28,39851
0500000US47173,Union County,Tennessee,10.17,8.53,3.36,41352
0500000US47175,Van Buren County,Tennessee,7.79,8.55,3.44,37127
0500000US47177,Warren County,Tennessee,9.21,13.99,5.50,37715
0500000US47179,Washington County,Tennessee,2.80,32.35,13.08,46752
0500000US47181,Wayne County,Tennessee,13.87,11.18,4.97,38634
0500000US47183,Weakley County,Tennessee,5.64,21.55,7.72,38566
0500000US47185,White County,Tennessee,6.35,13.53,4.86,40745
0500000US47187,Williamson County,Tennessee,6.68,59.01,21.83,109026
0500000US47189,Wilson County,Tennessee,10.48,30.63,9.42,71513
0500000US48001,Anderson County,Texas,6.62,11.74,4.15,43355
0500000US48003,Andrews County,Texas,10.67,10.40,3.75,74233
0500000US48005,Angelina County,Texas,4.79,16.32,5.05,47714
0500000US48007,Aransas County,Texas,6.38,21.70,8.52,44865
0500000US48009,Archer County,Texas,3.65,23.44,6.54,64476
0500000US48011,Armstrong County,Texas,5.11,23.21,7.08,66563
0500000US48013,Atascosa County,Texas,11.75,13.29,3.99,55265
0500000US48015,Austin County,Texas,15.99,23.54,6.76,65365
0500000US48017,Bailey County,Texas,4.80,17.70,3.61,46485
0500000US48019,Bandera County,Texas,23.76,23.80,7.84,53683
0500000US48021,Bastrop County,Texas,14.46,20.36,6.36,62941
0500000US48023,Baylor County,Texas,1.71,19.69,4.55,40750
0500000US48025,Bee County,Texas,9.63,10.16,3.97,42032
0500000US48027,Bell County,Texas,5.73,24.54,8.50,54184
0500000US48029,Bexar County,Texas,5.36,27.59,10.04,55456
0500000US48031,Blanco County,Texas,17.48,27.14,10.47,63071
0500000US48033,Borden County,Texas,11.74,34.99,11.88,81985
0500000US48035,Bosque County,Texas,12.27,18.50,5.60,50882
0500000US48037,Bowie County,Texas,2.96,19.89,6.34,47505
0500000US48039,Brazoria County,Texas,11.46,29.73,10.66,79270
0500000US48041,Brazos County,Texas,2.80,40.84,19.08,46839
0500000US48043,Brewster County,Texas,4.07,39.39,14.20,43894
0500000US48045,Briscoe County,Texas,7.74,22.72,6.11,42647
0500000US48047,Brooks County,Texas,7.79,17.64,6.08,27378
0500000US48049,Brown County,Texas,2.09,19.33,5.26,45457
0500000US48051,Burleson County,Texas,7.26,17.10,5.16,56235
0500000US48053,Burnet County,Texas,11.29,25.13,8.06,59238
0500000US48055,Caldwell County,Texas,17.08,14.77,4.74,52278
0500000US48057,Calhoun County,Texas,4.72,14.98,4.88,55469
0500000US48059,Callahan County,Texas,6.69,19.08,4.90,44602
0500000US48061,Cameron County,Texas,2.60,17.27,5.11,37132
0500000US48063,Camp County,Texas,9.63,18.57,5.44,42604
0500000US48065,Carson County,Texas,3.97,30.38,11.51,70087
0500000US48067,Cass County,Texas,7.33,16.36,5.29,45345
0500000US48069,Castro County,Texas,3.28,14.84,5.64,45000
0500000US48071,Chambers County,Texas,10.55,21.47,6.85,76850
0500000US48073,Cherokee County,Texas,7.39,16.88,5.70,46044
0500000US48075,Childress County,Texas,4.68,17.31,3.55,40794
0500000US48077,Clay County,Texas,8.76,18.59,5.18,51191
0500000US48079,Cochran County,Texas,15.18,8.24,2.57,42798
0500000US48081,Coke County,Texas,13.72,17.11,6.45,45551
0500000US48083,Coleman County,Texas,7.91,15.58,5.19,43981
0500000US48085,Collin County,Texas,9.61,51.72,18.68,94192
0500000US48087,Collingsworth County,Texas,2.71,18.42,4.59,42750
0500000US48089,Colorado County,Texas,7.23,18.65,5.00,49504
0500000US48091,Comal County,Texas,12.66,35.28,12.19,75356
0500000US48093,Comanche County,Texas,7.35,19.77,5.51,47893
0500000US48095,Concho County,Texas,9.71,11.94,3.78,43355
0500000US48097,Cooke County,Texas,11.38,20.54,6.47,57646
0500000US48099,Coryell County,Texas,6.20,15.66,4.37,51440
0500000US48101,Cottle County,Texas,3.38,15.30,5.13,34375
0500000US48103,Crane County,Texas,17.16,12.44,3.40,70398
0500000US48105,Crockett County,Texas,15.42,14.09,3.54,51152
0500000US48107,Crosby County,Texas,4.36,12.79,2.93,37899
0500000US48109,Culberson County,Texas,5.18,8.98,1.83,33417
0500000US48111,Dallam County,Texas,1.48,13.63,3.40,51250
0500000US48113,Dallas County,Texas,7.68,30.72,11.18,56854
0500000US48115,Dawson County,Texas,6.72,12.53,2.95,44657
0500000US48117,Deaf Smith County,Texas,2.12,12.16,3.08,51841
0500000US48119,Delta County,Texas,17.18,21.29,7.77,46138
0500000US48121,Denton County,Texas,9.00,44.47,14.46,83376
0500000US48123,DeWitt County,Texas,8.09,12.80,3.59,53779
0500000US48125,Dickens County,Texas,10.39,16.66,6.67,41618
0500000US48127,Dimmit County,Texas,9.28,14.14,3.93,27832
0500000US48129,Donley County,Texas,14.76,19.76,5.72,43224
0500000US48131,Duval County,Texas,23.67,9.26,3.65,37382
0500000US48133,Eastland County,Texas,8.99,13.33,5.30,35325
0500000US48135,Ector County,Texas,8.19,15.58,4.25,60676
0500000US48137,Edwards County,Texas,5.00,20.80,2.21,40313
0500000US48139,Ellis County,Texas,13.01,23.13,6.88,72213
0500000US48141,El Paso County,Texas,4.07,22.77,7.42,44597
0500000US48143,Erath County,Texas,5.75,29.70,10.13,48819
0500000US48145,Falls County,Texas,6.42,12.90,2.50,38032
0500000US48147,Fannin County,Texas,15.77,16.74,5.78,50761
0500000US48149,Fayette County,Texas,8.10,18.10,4.61,56297
0500000US48151,Fisher County,Texas,5.25,18.21,3.83,46827
0500000US48153,Floyd County,Texas,5.25,15.93,3.77,48555
0500000US48155,Foard County,Texas,11.78,16.24,3.44,46354
0500000US48157,Fort Bend County,Texas,12.70,46.15,17.83,95561
0500000US48159,Franklin County,Texas,10.16,23.62,6.20,52944
0500000US48161,Freestone County,Texas,11.17,13.04,3.36,48731
0500000US48163,Frio County,Texas,6.37,7.16,1.73,42476
0500000US48165,Gaines County,Texas,9.78,12.38,3.29,59032
0500000US48167,Galveston County,Texas,10.73,30.05,10.24,69369
0500000US48169,Garza County,Texas,7.56,13.90,4.02,55039
0500000US48171,Gillespie County,Texas,7.12,33.80,8.97,58325
0500000US48173,Glasscock County,Texas,6.09,23.17,7.19,75833
0500000US48175,Goliad County,Texas,9.84,17.60,5.33,60492
0500000US48177,Gonzales County,Texas,11.18,12.31,3.30,53006
0500000US48179,Gray County,Texas,8.68,13.34,3.14,47170
0500000US48181,Grayson County,Texas,10.69,20.47,6.49,54370
0500000US48183,Gregg County,Texas,4.23,20.76,6.44,49287
0500000US48185,Grimes County,Texas,9.76,14.62,5.48,50298
0500000US48187,Guadalupe County,Texas,7.40,27.54,9.84,70931
0500000US48189,Hale County,Texas,5.87,16.53,4.99,47080
0500000US48191,Hall County,Texas,7.19,14.35,4.56,32921
0500000US48193,Hamilton County,Texas,9.54,21.74,6.50,47500
0500000US48195,Hansford County,Texas,3.37,14.33,4.00,39229
0500000US48197,Hardeman County,Texas,1.90,14.55,4.19,42238
0500000US48199,Hardin County,Texas,8.18,15.25,4.46,59105
0500000US48201,Harris County,Texas,10.25,30.98,11.22,60146
0500000US48203,Harrison County,Texas,4.03,19.10,5.83,51202
0500000US48205,Hartley County,Texas,1.97,17.16,4.41,59280
0500000US48207,Haskell County,Texas,9.15,13.40,4.23,46013
0500000US48209,Hays County,Texas,13.42,37.44,12.87,65935
0500000US48211,Hemphill County,Texas,6.84,21.02,4.75,63778
0500000US48213,Henderson County,Texas,17.99,18.22,6.12,45798
0500000US48215,Hidalgo County,Texas,4.12,18.36,5.32,38398
0500000US48217,Hill County,Texas,13.38,17.11,5.30,48823
0500000US48219,Hockley County,Texas,5.40,13.98,4.35,48116
0500000US48221,Hood County,Texas,13.25,26.08,8.69,59049
0500000US48223,Hopkins County,Texas,9.82,18.31,5.83,51877
0500000US48225,Houston County,Texas,6.90,14.14,3.48,34297
0500000US48227,Howard County,Texas,6.37,12.29,3.57,51528
0500000US48229,Hudspeth County,Texas,16.12,6.86,0.58,29318
0500000US48231,Hunt County,Texas,19.09,19.35,6.89,51928
0500000US48233,Hutchinson County,Texas,5.25,13.77,4.02,50651
0500000US48235,Irion County,Texas,8.75,16.88,4.97,54706
0500000US48237,Jack County,Texas,10.14,12.61,4.26,51700
0500000US48239,Jackson County,Texas,8.02,16.13,4.18,60276
0500000US48241,Jasper County,Texas,18.11,12.38,4.91,46088
0500000US48243,Jeff Davis County,Texas,6.46,35.05,19.05,53194
0500000US48245,Jefferson County,Texas,4.98,19.58,6.26,48463
0500000US48247,Jim Hogg County,Texas,21.44,12.29,3.65,32049
0500000US48249,Jim Wells County,Texas,16.85,12.68,2.78,42005
0500000US48251,Johnson County,Texas,9.16,18.33,5.27,62066
0500000US48253,Jones County,Texas,2.30,11.48,2.45,45694
0500000US48255,Karnes County,Texas,11.58,14.42,3.31,52252
0500000US48257,Kaufman County,Texas,19.90,20.71,7.14,65390
0500000US48259,Kendall County,Texas,11.03,40.93,13.03,82390
0500000US48261,Kenedy County,Texas,2.31,6.78,3.63,36125
0500000US48263,Kent County,Texas,4.01,23.56,11.15,45926
0500000US48265,Kerr County,Texas,6.41,25.56,8.98,52473
0500000US48267,Kimble County,Texas,13.66,22.07,9.63,42500
0500000US48269,King County,Texas,12.17,18.24,7.55,65125
0500000US48271,Kinney County,Texas,0.91,9.65,1.49,31468
0500000US48273,Kleberg County,Texas,5.87,24.83,7.47,42021
0500000US48275,Knox County,Texas,7.09,19.65,5.93,46146
0500000US48277,Lamar County,Texas,5.55,17.57,5.10,43562
0500000US48279,Lamb County,Texas,4.86,15.94,4.56,43396
0500000US48281,Lampasas County,Texas,10.91,19.98,6.58,58194
0500000US48283,La Salle County,Texas,10.07,13.13,3.95,51792
0500000US48285,Lavaca County,Texas,13.61,16.71,3.92,53021
0500000US48287,Lee County,Texas,17.39,15.87,4.80,55000
0500000US48289,Leon County,Texas,14.09,16.36,4.47,44818
0500000US48291,Liberty County,Texas,22.53,9.47,2.75,49850
0500000US48293,Limestone County,Texas,6.01,14.04,4.04,42680
0500000US48295,Lipscomb County,Texas,7.41,19.47,4.97,57372
0500000US48297,Live Oak County,Texas,23.02,13.16,4.69,55766
0500000US48299,Llano County,Texas,12.95,25.67,7.28,52178
0500000US48301,Loving County,Texas,30.30,0.00,0.00,81875
0500000US48303,Lubbock County,Texas,2.99,29.05,10.81,50473
0500000US48305,Lynn County,Texas,0.82,18.21,4.44,43524
0500000US48307,McCulloch County,Texas,6.06,19.00,5.69,45329
0500000US48309,McLennan County,Texas,3.59,23.66,8.37,48199
0500000US48311,McMullen County,Texas,12.68,23.28,14.22,68750
0500000US48313,Madison County,Texas,7.54,13.63,3.60,49428
0500000US48315,Marion County,Texas,10.83,14.87,4.23,37283
0500000US48317,Martin County,Texas,0.86,20.36,5.87,69722
0500000US48319,Mason County,Texas,2.97,19.99,5.65,40708
0500000US48321,Matagorda County,Texas,7.85,16.68,4.75,45500
0500000US48323,Maverick County,Texas,10.94,12.52,3.26,38035
0500000US48325,Medina County,Texas,14.17,19.80,6.95,61059
0500000US48327,Menard County,Texas,21.19,17.77,7.58,40606
0500000US48329,Midland County,Texas,4.22,27.37,7.78,78888
0500000US48331,Milam County,Texas,13.61,13.81,3.57,47081
0500000US48333,Mills County,Texas,3.08,18.18,5.04,41827
0500000US48335,Mitchell County,Texas,8.42,11.80,1.99,49670
0500000US48337,Montague County,Texas,10.84,15.47,5.44,51774
0500000US48339,Montgomery County,Texas,16.64,34.66,11.74,77416
0500000US48341,Moore County,Texas,3.77,14.32,4.67,51527
0500000US48343,Morris County,Texas,8.64,15.47,5.60,42961
0500000US48345,Motley County,Texas,4.15,16.69,2.91,43750
0500000US48347,Nacogdoches County,Texas,6.23,24.49,9.05,43598
0500000US48349,Navarro County,Texas,12.14,16.14,5.82,47920
0500000US48351,Newton County,Texas,27.16,8.87,1.80,40950
0500000US48353,Nolan County,Texas,3.53,15.47,4.02,44346
0500000US48355,Nueces County,Texas,2.95,21.54,7.66,55048
0500000US48357,Ochiltree County,Texas,9.63,15.16,3.34,49928
0500000US48359,Oldham County,Texas,5.41,22.52,5.48,63315
0500000US48361,Orange County,Texas,3.79,15.26,3.48,55700
0500000US48363,Palo Pinto County,Texas,9.31,16.51,4.79,45979
0500000US48365,Panola County,Texas,10.02,15.48,4.96,51569
0500000US48367,Parker County,Texas,12.58,26.76,8.30,74625
0500000US48369,Parmer County,Texas,2.16,17.68,3.94,54184
0500000US48371,Pecos County,Texas,10.46,9.75,3.86,52282
0500000US48373,Polk County,Texas,17.22,13.98,3.73,46182
0500000US48375,Potter County,Texas,3.92,14.79,4.66,43157
0500000US48377,Presidio County,Texas,10.41,20.06,6.82,27061
0500000US48379,Rains County,Texas,22.98,11.72,3.85,49872
0500000US48381,Randall County,Texas,3.91,32.01,10.20,67397
0500000US48383,Reagan County,Texas,12.41,10.60,2.98,70478
0500000US48385,Real County,Texas,5.76,20.61,5.98,34813
0500000US48387,Red River County,Texas,8.75,12.57,2.91,37955
0500000US48389,Reeves County,Texas,10.32,10.78,2.97,58384
0500000US48391,Refugio County,Texas,9.13,11.80,3.33,48112
0500000US48393,Roberts County,Texas,8.80,26.28,6.53,73854
0500000US48395,Robertson County,Texas,6.75,16.13,4.78,54201
0500000US48397,Rockwall County,Texas,17.91,40.28,14.02,94767
0500000US48399,Runnels County,Texas,6.38,18.28,3.44,41732
0500000US48401,Rusk County,Texas,8.56,14.52,4.67,52329
0500000US48403,Sabine County,Texas,14.09,15.96,6.17,33257
0500000US48405,San Augustine County,Texas,6.93,13.32,5.34,35509
0500000US48407,San Jacinto County,Texas,25.41,10.92,3.73,44658
0500000US48409,San Patricio County,Texas,5.75,14.90,4.69,55229
0500000US48411,San Saba County,Texas,14.85,14.39,3.75,44698
0500000US48413,Schleicher County,Texas,14.59,16.49,3.65,55677
0500000US48415,Scurry County,Texas,4.25,16.52,6.05,55889
0500000US48417,Shackelford County,Texas,6.97,24.94,7.80,45187
0500000US48419,Shelby County,Texas,12.62,14.50,3.57,40764
0500000US48421,Sherman County,Texas,9.59,19.74,4.45,56576
0500000US48423,Smith County,Texas,4.84,25.83,8.43,53511
0500000US48425,Somervell County,Texas,12.58,23.95,5.96,53162
0500000US48427,Starr County,Texas,10.37,10.35,3.08,29294
0500000US48429,Stephens County,Texas,5.59,16.63,5.54,45336
0500000US48431,Sterling County,Texas,10.81,15.86,6.78,59286
0500000US48433,Stonewall County,Texas,5.11,13.65,3.94,48000
0500000US48435,Sutton County,Texas,4.42,17.68,3.69,60543
0500000US48437,Swisher County,Texas,10.62,12.79,3.26,38418
0500000US48439,Tarrant County,Texas,7.59,31.46,10.42,64874
0500000US48441,Taylor County,Texas,3.58,24.52,8.33,50818
0500000US48443,Terrell County,Texas,17.65,15.34,5.86,33750
0500000US48445,Terry County,Texas,4.71,11.99,3.72,44975
0500000US48447,Throckmorton County,Texas,7.31,19.01,4.35,44196
0500000US48449,Titus County,Texas,6.17,15.89,4.21,46698
0500000US48451,Tom Green County,Texas,5.43,24.18,7.56,51675
0500000US48453,Travis County,Texas,5.90,48.59,17.77,71767
0500000US48455,Trinity County,Texas,17.04,12.78,3.37,40407
0500000US48457,Tyler County,Texas,20.50,12.49,3.19,43936
0500000US48459,Upshur County,Texas,8.08,17.02,5.00,50906
0500000US48461,Upton County,Texas,16.70,9.87,3.55,52257
0500000US48463,Uvalde County,Texas,6.53,15.75,4.02,41752
0500000US48465,Val Verde County,Texas,4.97,18.59,5.76,45521
0500000US48467,Van Zandt County,Texas,23.23,17.07,4.58,51935
0500000US48469,Victoria County,Texas,4.61,20.10,6.22,55631
0500000US48471,Walker County,Texas,7.36,20.63,6.19,41855
0500000US48473,Waller County,Texas,16.17,19.87,6.29,57654
0500000US48475,Ward County,Texas,10.24,13.60,4.00,64630
0500000US48477,Washington County,Texas,9.08,24.97,8.72,56237
0500000US48479,Webb County,Texas,4.09,18.42,5.38,42293
0500000US48481,Wharton County,Texas,10.70,17.10,6.39,49619
0500000US48483,Wheeler County,Texas,10.40,16.59,3.85,49352
0500000US48485,Wichita County,Texas,2.64,23.00,7.29,46575
0500000US48487,Wilbarger County,Texas,3.71,16.11,3.72,48773
0500000US48489,Willacy County,Texas,5.55,10.08,2.47,29944
0500000US48491,Williamson County,Texas,8.90,41.14,13.85,83679
0500000US48493,Wilson County,Texas,14.00,20.52,7.13,72445
0500000US48495,Winkler County,Texas,15.09,9.52,2.79,59167
0500000US48497,Wise County,Texas,15.36,17.45,4.39,61709
0500000US48499,Wood County,Texas,14.74,16.42,4.79,48534
0500000US48501,Yoakum County,Texas,9.31,16.31,4.37,68814
0500000US48503,Young County,Texas,3.37,19.60,5.78,47194
0500000US48505,Zapata County,Texas,10.13,10.36,3.03,31113
0500000US48507,Zavala County,Texas,4.40,8.59,2.98,30988
0500000US49001,Beaver County,Utah,7.16,20.44,4.46,54212
0500000US49003,Box Elder County,Utah,7.06,23.34,6.42,59937
0500000US49005,Cache County,Utah,4.55,37.77,12.50,56840
0500000US49007,Carbon County,Utah,6.57,16.35,5.09,50278
0500000US49009,Daggett County,Utah,8.82,12.44,3.35,81250
0500000US49011,Davis County,Utah,4.51,37.50,11.82,79690
0500000US49013,Duchesne County,Utah,7.00,14.42,4.19,63919
0500000US49015,Emery County,Utah,5.92,14.67,3.78,52055
0500000US49017,Garfield County,Utah,4.38,24.45,6.21,52337
0500000US49019,Grand County,Utah,2.27,27.67,10.26,48673
0500000US49021,Iron County,Utah,6.69,29.14,9.96,46809
0500000US49023,Juab County,Utah,10.71,17.07,6.19,62237
0500000US49025,Kane County,Utah,2.20,27.34,11.61,48269
0500000US49027,Millard County,Utah,5.31,22.42,5.58,60445
0500000US49029,Morgan County,Utah,10.15,39.48,15.16,89274
0500000US49031,Piute County,Utah,9.97,18.91,4.18,39440
0500000US49033,Rich County,Utah,6.84,24.41,8.75,49886
0500000US49035,Salt Lake County,Utah,3.39,34.50,12.56,71230
0500000US49037,San Juan County,Utah,10.96,18.41,6.83,44680
0500000US49039,Sanpete County,Utah,9.96,18.79,5.88,51720
0500000US49041,Sevier County,Utah,5.00,17.07,6.18,53020
0500000US49043,Summit County,Utah,5.79,55.32,21.37,100453
0500000US49045,Tooele County,Utah,10.64,22.98,6.52,71020
0500000US49047,Uintah County,Utah,7.48,14.74,3.96,66736
0500000US49049,Utah County,Utah,5.44,40.11,12.51,70408
0500000US49051,Wasatch County,Utah,5.83,40.62,12.43,77449
0500000US49053,Washington County,Utah,2.92,27.75,10.79,56877
0500000US49055,Wayne County,Utah,5.63,25.22,4.87,44694
0500000US49057,Weber County,Utah,6.36,23.82,7.47,64636
0500000US50001,Addison County,Vermont,7.51,36.68,14.73,65093
0500000US50003,Bennington County,Vermont,4.96,35.74,14.00,53040
0500000US50005,Caledonia County,Vermont,9.12,28.08,11.02,49348
0500000US50007,Chittenden County,Vermont,3.21,50.70,20.94,69896
0500000US50009,Essex County,Vermont,6.53,15.63,6.28,41045
0500000US50011,Franklin County,Vermont,5.98,23.71,7.84,64258
0500000US50013,Grand Isle County,Vermont,12.51,39.23,17.13,69583
0500000US50015,Lamoille County,Vermont,9.76,37.33,14.67,60365
0500000US50017,Orange County,Vermont,7.65,29.15,13.08,60159
0500000US50019,Orleans County,Vermont,9.55,21.63,8.53,47915
0500000US50021,Rutland County,Vermont,5.11,30.32,11.10,54973
0500000US50023,Washington County,Vermont,5.75,41.47,18.07,62108
0500000US50025,Windham County,Vermont,5.60,38.62,16.78,52659
0500000US50027,Windsor County,Vermont,5.04,36.35,15.71,58303
0500000US51001,Accomack County,Virginia,3.94,18.55,7.45,43210
0500000US51003,Albemarle County,Virginia,3.57,53.54,26.10,75394
0500000US51005,Alleghany County,Virginia,8.71,15.40,5.00,47794
0500000US51007,Amelia County,Virginia,21.73,15.90,6.23,58526
0500000US51009,Amherst County,Virginia,6.44,19.22,6.29,49170
0500000US51011,Appomattox County,Virginia,6.46,19.77,7.86,56176
0500000US51013,Arlington County,Virginia,6.74,74.56,39.68,117374
0500000US51015,Augusta County,Virginia,5.11,23.54,8.44,61305
