state_fips,county_fips,county,state,naics_2017,naics_2017_label,year,establishments
47,037,Davidson County,Tennessee,72,Accommodation and food services,2018,2175
47,039,Decatur County,Tennessee,72,Accommodation and food services,2018,22
47,041,DeKalb County,Tennessee,72,Accommodation and food services,2018,29
47,043,Dickson County,Tennessee,72,Accommodation and food services,2018,106
47,045,Dyer County,Tennessee,72,Accommodation and food services,2018,57
47,047,Fayette County,Tennessee,72,Accommodation and food services,2018,35
47,049,Fentress County,Tennessee,72,Accommodation and food services,2018,20
47,051,Franklin County,Tennessee,72,Accommodation and food services,2018,61
47,053,Gibson County,Tennessee,72,Accommodation and food services,2018,82
47,055,Giles County,Tennessee,72,Accommodation and food services,2018,49
47,057,Grainger County,Tennessee,72,Accommodation and food services,2018,20
47,059,Greene County,Tennessee,72,Accommodation and food services,2018,109
47,061,Grundy County,Tennessee,72,Accommodation and food services,2018,12
47,063,Hamblen County,Tennessee,72,Accommodation and food services,2018,117
47,065,Hamilton County,Tennessee,72,Accommodation and food services,2018,940
47,067,Hancock County,Tennessee,72,Accommodation and food services,2018,4
47,069,Hardeman County,Tennessee,72,Accommodation and food services,2018,25
47,071,Hardin County,Tennessee,72,Accommodation and food services,2018,50
47,073,Hawkins County,Tennessee,72,Accommodation and food services,2018,72
47,075,Haywood County,Tennessee,72,Accommodation and food services,2018,32
47,077,Henderson County,Tennessee,72,Accommodation and food services,2018,40
47,079,Henry County,Tennessee,72,Accommodation and food services,2018,63
47,081,Hickman County,Tennessee,72,Accommodation and food services,2018,27
47,083,Houston County,Tennessee,72,Accommodation and food services,2018,13
47,085,Humphreys County,Tennessee,72,Accommodation and food services,2018,37
47,087,Jackson County,Tennessee,72,Accommodation and food services,2018,13
47,089,Jefferson County,Tennessee,72,Accommodation and food services,2018,78
47,091,Johnson County,Tennessee,72,Accommodation and food services,2018,27
47,093,Knox County,Tennessee,72,Accommodation and food services,2018,1065
47,095,Lake County,Tennessee,72,Accommodation and food services,2018,10
47,097,Lauderdale County,Tennessee,72,Accommodation and food services,2018,20
47,099,Lawrence County,Tennessee,72,Accommodation and food services,2018,61
47,101,Lewis County,Tennessee,72,Accommodation and food services,2018,19
47,103,Lincoln County,Tennessee,72,Accommodation and food services,2018,46
47,105,Loudon County,Tennessee,72,Accommodation and food services,2018,82
47,107,McMinn County,Tennessee,72,Accommodation and food services,2018,89
47,109,McNairy County,Tennessee,72,Accommodation and food services,2018,34
47,111,Macon County,Tennessee,72,Accommodation and food services,2018,27
47,113,Madison County,Tennessee,72,Accommodation and food services,2018,240
47,115,Marion County,Tennessee,72,Accommodation and food services,2018,56
47,117,Marshall County,Tennessee,72,Accommodation and food services,2018,41
47,119,Maury County,Tennessee,72,Accommodation and food services,2018,188
47,121,Meigs County,Tennessee,72,Accommodation and food services,2018,9
47,123,Monroe County,Tennessee,72,Accommodation and food services,2018,83
47,125,Montgomery County,Tennessee,72,Accommodation and food services,2018,396
47,127,Moore County,Tennessee,72,Accommodation and food services,2018,8
47,129,Morgan County,Tennessee,72,Accommodation and food services,2018,7
47,131,Obion County,Tennessee,72,Accommodation and food services,2018,59
47,133,Overton County,Tennessee,72,Accommodation and food services,2018,33
47,135,Perry County,Tennessee,72,Accommodation and food services,2018,8
47,137,Pickett County,Tennessee,72,Accommodation and food services,2018,11
47,139,Polk County,Tennessee,72,Accommodation and food services,2018,22
47,141,Putnam County,Tennessee,72,Accommodation and food services,2018,188
47,143,Rhea County,Tennessee,72,Accommodation and food services,2018,64
47,145,Roane County,Tennessee,72,Accommodation and food services,2018,70
47,147,Robertson County,Tennessee,72,Accommodation and food services,2018,107
47,149,Rutherford County,Tennessee,72,Accommodation and food services,2018,599
47,151,Scott County,Tennessee,72,Accommodation and food services,2018,26
47,153,Sequatchie County,Tennessee,72,Accommodation and food services,2018,15
47,155,Sevier County,Tennessee,72,Accommodation and food services,2018,570
47,157,Shelby County,Tennessee,72,Accommodation and food services,2018,1875
47,159,Smith County,Tennessee,72,Accommodation and food services,2018,21
47,161,Stewart County,Tennessee,72,Accommodation and food services,2018,14
47,163,Sullivan County,Tennessee,72,Accommodation and food services,2018,334
47,165,Sumner County,Tennessee,72,Accommodation and food services,2018,269
47,167,Tipton County,Tennessee,72,Accommodation and food services,2018,56
47,169,Trousdale County,Tennessee,72,Accommodation and food services,2018,8
47,171,Unicoi County,Tennessee,72,Accommodation and food services,2018,36
47,173,Union County,Tennessee,72,Accommodation and food services,2018,15
47,177,Warren County,Tennessee,72,Accommodation and food services,2018,57
47,179,Washington County,Tennessee,72,Accommodation and food services,2018,298
47,181,Wayne County,Tennessee,72,Accommodation and food services,2018,16
47,183,Weakley County,Tennessee,72,Accommodation and food services,2018,54
47,185,White County,Tennessee,72,Accommodation and food services,2018,37
47,187,Williamson County,Tennessee,72,Accommodation and food services,2018,547
47,189,Wilson County,Tennessee,72,Accommodation and food services,2018,245
48,001,Anderson County,Texas,72,Accommodation and food services,2018,82
48,003,Andrews County,Texas,72,Accommodation and food services,2018,35
48,005,Angelina County,Texas,72,Accommodation and food services,2018,149
48,007,Aransas County,Texas,72,Accommodation and food services,2018,82
48,009,Archer County,Texas,72,Accommodation and food services,2018,6
48,011,Armstrong County,Texas,72,Accommodation and food services,2018,3
48,013,Atascosa County,Texas,72,Accommodation and food services,2018,80
48,015,Austin County,Texas,72,Accommodation and food services,2018,56
48,017,Bailey County,Texas,72,Accommodation and food services,2018,16
48,019,Bandera County,Texas,72,Accommodation and food services,2018,51
48,021,Bastrop County,Texas,72,Accommodation and food services,2018,140
48,023,Baylor County,Texas,72,Accommodation and food services,2018,10
48,025,Bee County,Texas,72,Accommodation and food services,2018,54
48,027,Bell County,Texas,72,Accommodation and food services,2018,628
48,029,Bexar County,Texas,72,Accommodation and food services,2018,4109
48,031,Blanco County,Texas,72,Accommodation and food services,2018,36
48,035,Bosque County,Texas,72,Accommodation and food services,2018,32
48,037,Bowie County,Texas,72,Accommodation and food services,2018,199
48,039,Brazoria County,Texas,72,Accommodation and food services,2018,638
48,041,Brazos County,Texas,72,Accommodation and food services,2018,532
48,043,Brewster County,Texas,72,Accommodation and food services,2018,54
48,047,Brooks County,Texas,72,Accommodation and food services,2018,16
48,049,Brown County,Texas,72,Accommodation and food services,2018,93
48,051,Burleson County,Texas,72,Accommodation and food services,2018,40
48,053,Burnet County,Texas,72,Accommodation and food services,2018,129
48,055,Caldwell County,Texas,72,Accommodation and food services,2018,64
48,057,Calhoun County,Texas,72,Accommodation and food services,2018,66
48,059,Callahan County,Texas,72,Accommodation and food services,2018,15
48,061,Cameron County,Texas,72,Accommodation and food services,2018,742
48,063,Camp County,Texas,72,Accommodation and food services,2018,17
48,065,Carson County,Texas,72,Accommodation and food services,2018,11
48,067,Cass County,Texas,72,Accommodation and food services,2018,59
48,069,Castro County,Texas,72,Accommodation and food services,2018,14
48,071,Chambers County,Texas,72,Accommodation and food services,2018,76
48,073,Cherokee County,Texas,72,Accommodation and food services,2018,60
48,075,Childress County,Texas,72,Accommodation and food services,2018,22
48,077,Clay County,Texas,72,Accommodation and food services,2018,7
48,081,Coke County,Texas,72,Accommodation and food services,2018,6
48,083,Coleman County,Texas,72,Accommodation and food services,2018,23
48,085,Collin County,Texas,72,Accommodation and food services,2018,2258
48,087,Collingsworth County,Texas,72,Accommodation and food services,2018,7
48,089,Colorado County,Texas,72,Accommodation and food services,2018,49
48,091,Comal County,Texas,72,Accommodation and food services,2018,367
48,093,Comanche County,Texas,72,Accommodation and food services,2018,19
48,095,Concho County,Texas,72,Accommodation and food services,2018,5
48,097,Cooke County,Texas,72,Accommodation and food services,2018,86
48,099,Coryell County,Texas,72,Accommodation and food services,2018,91
48,101,Cottle County,Texas,72,Accommodation and food services,2018,3
48,103,Crane County,Texas,72,Accommodation and food services,2018,8
48,105,Crockett County,Texas,72,Accommodation and food services,2018,22
48,107,Crosby County,Texas,72,Accommodation and food services,2018,4
48,109,Culberson County,Texas,72,Accommodation and food services,2018,14
48,111,Dallam County,Texas,72,Accommodation and food services,2018,26
48,113,Dallas County,Texas,72,Accommodation and food services,2018,6031
48,115,Dawson County,Texas,72,Accommodation and food services,2018,27
48,117,Deaf Smith County,Texas,72,Accommodation and food services,2018,35
48,121,Denton County,Texas,72,Accommodation and food services,2018,1620
48,123,DeWitt County,Texas,72,Accommodation and food services,2018,43
48,125,Dickens County,Texas,72,Accommodation and food services,2018,3
48,127,Dimmit County,Texas,72,Accommodation and food services,2018,25
48,129,Donley County,Texas,72,Accommodation and food services,2018,9
48,131,Duval County,Texas,72,Accommodation and food services,2018,20
48,133,Eastland County,Texas,72,Accommodation and food services,2018,44
48,135,Ector County,Texas,72,Accommodation and food services,2018,296
48,137,Edwards County,Texas,72,Accommodation and food services,2018,4
48,139,Ellis County,Texas,72,Accommodation and food services,2018,266
48,141,El Paso County,Texas,72,Accommodation and food services,2018,1642
48,143,Erath County,Texas,72,Accommodation and food services,2018,97
48,145,Falls County,Texas,72,Accommodation and food services,2018,14
48,147,Fannin County,Texas,72,Accommodation and food services,2018,38
48,149,Fayette County,Texas,72,Accommodation and food services,2018,86
48,151,Fisher County,Texas,72,Accommodation and food services,2018,3
48,153,Floyd County,Texas,72,Accommodation and food services,2018,10
48,157,Fort Bend County,Texas,72,Accommodation and food services,2018,1278
48,159,Franklin County,Texas,72,Accommodation and food services,2018,14
48,161,Freestone County,Texas,72,Accommodation and food services,2018,33
48,163,Frio County,Texas,72,Accommodation and food services,2018,47
48,165,Gaines County,Texas,72,Accommodation and food services,2018,35
48,167,Galveston County,Texas,72,Accommodation and food services,2018,742
48,169,Garza County,Texas,72,Accommodation and food services,2018,12
48,171,Gillespie County,Texas,72,Accommodation and food services,2018,127
48,175,Goliad County,Texas,72,Accommodation and food services,2018,16
48,177,Gonzales County,Texas,72,Accommodation and food services,2018,44
48,179,Gray County,Texas,72,Accommodation and food services,2018,45
48,181,Grayson County,Texas,72,Accommodation and food services,2018,232
48,183,Gregg County,Texas,72,Accommodation and food services,2018,370
48,185,Grimes County,Texas,72,Accommodation and food services,2018,34
48,187,Guadalupe County,Texas,72,Accommodation and food services,2018,207
48,189,Hale County,Texas,72,Accommodation and food services,2018,64
48,191,Hall County,Texas,72,Accommodation and food services,2018,9
48,193,Hamilton County,Texas,72,Accommodation and food services,2018,27
48,195,Hansford County,Texas,72,Accommodation and food services,2018,7
48,197,Hardeman County,Texas,72,Accommodation and food services,2018,9
48,199,Hardin County,Texas,72,Accommodation and food services,2018,89
48,201,Harris County,Texas,72,Accommodation and food services,2018,9811
48,203,Harrison County,Texas,72,Accommodation and food services,2018,105
48,205,Hartley County,Texas,72,Accommodation and food services,2018,4
48,207,Haskell County,Texas,72,Accommodation and food services,2018,16
48,209,Hays County,Texas,72,Accommodation and food services,2018,481
48,211,Hemphill County,Texas,72,Accommodation and food services,2018,8
48,213,Henderson County,Texas,72,Accommodation and food services,2018,153
48,215,Hidalgo County,Texas,72,Accommodation and food services,2018,1163
48,217,Hill County,Texas,72,Accommodation and food services,2018,72
48,219,Hockley County,Texas,72,Accommodation and food services,2018,42
48,221,Hood County,Texas,72,Accommodation and food services,2018,112
48,223,Hopkins County,Texas,72,Accommodation and food services,2018,64
48,225,Houston County,Texas,72,Accommodation and food services,2018,33
48,227,Howard County,Texas,72,Accommodation and food services,2018,87
48,229,Hudspeth County,Texas,72,Accommodation and food services,2018,7
48,231,Hunt County,Texas,72,Accommodation and food services,2018,159
48,233,Hutchinson County,Texas,72,Accommodation and food services,2018,49
48,235,Irion County,Texas,72,Accommodation and food services,2018,4
48,237,Jack County,Texas,72,Accommodation and food services,2018,16
48,239,Jackson County,Texas,72,Accommodation and food services,2018,24
48,241,Jasper County,Texas,72,Accommodation and food services,2018,51
48,243,Jeff Davis County,Texas,72,Accommodation and food services,2018,13
48,245,Jefferson County,Texas,72,Accommodation and food services,2018,515
48,247,Jim Hogg County,Texas,72,Accommodation and food services,2018,12
48,249,Jim Wells County,Texas,72,Accommodation and food services,2018,82
48,251,Johnson County,Texas,72,Accommodation and food services,2018,280
48,253,Jones County,Texas,72,Accommodation and food services,2018,16
48,255,Karnes County,Texas,72,Accommodation and food services,2018,44
48,257,Kaufman County,Texas,72,Accommodation and food services,2018,208
48,259,Kendall County,Texas,72,Accommodation and food services,2018,114
48,265,Kerr County,Texas,72,Accommodation and food services,2018,154
48,267,Kimble County,Texas,72,Accommodation and food services,2018,22
48,271,Kinney County,Texas,72,Accommodation and food services,2018,5
48,273,Kleberg County,Texas,72,Accommodation and food services,2018,79
48,275,Knox County,Texas,72,Accommodation and food services,2018,5
48,277,Lamar County,Texas,72,Accommodation and food services,2018,113
48,279,Lamb County,Texas,72,Accommodation and food services,2018,17
48,281,Lampasas County,Texas,72,Accommodation and food services,2018,39
48,283,La Salle County,Texas,72,Accommodation and food services,2018,32
48,285,Lavaca County,Texas,72,Accommodation and food services,2018,35
48,287,Lee County,Texas,72,Accommodation and food services,2018,41
48,289,Leon County,Texas,72,Accommodation and food services,2018,45
48,291,Liberty County,Texas,72,Accommodation and food services,2018,102
48,293,Limestone County,Texas,72,Accommodation and food services,2018,38
48,295,Lipscomb County,Texas,72,Accommodation and food services,2018,3
48,297,Live Oak County,Texas,72,Accommodation and food services,2018,33
48,299,Llano County,Texas,72,Accommodation and food services,2018,47
48,303,Lubbock County,Texas,72,Accommodation and food services,2018,712
48,305,Lynn County,Texas,72,Accommodation and food services,2018,5
48,307,McCulloch County,Texas,72,Accommodation and food services,2018,24
48,309,McLennan County,Texas,72,Accommodation and food services,2018,529
48,311,McMullen County,Texas,72,Accommodation and food services,2018,4
48,313,Madison County,Texas,72,Accommodation and food services,2018,41
48,315,Marion County,Texas,72,Accommodation and food services,2018,21
48,317,Martin County,Texas,72,Accommodation and food services,2018,7
48,319,Mason County,Texas,72,Accommodation and food services,2018,16
48,321,Matagorda County,Texas,72,Accommodation and food services,2018,94
48,323,Maverick County,Texas,72,Accommodation and food services,2018,79
48,325,Medina County,Texas,72,Accommodation and food services,2018,84
48,327,Menard County,Texas,72,Accommodation and food services,2018,4
48,329,Midland County,Texas,72,Accommodation and food services,2018,374
48,331,Milam County,Texas,72,Accommodation and food services,2018,44
48,333,Mills County,Texas,72,Accommodation and food services,2018,7
48,335,Mitchell County,Texas,72,Accommodation and food services,2018,17
48,337,Montague County,Texas,72,Accommodation and food services,2018,32
48,339,Montgomery County,Texas,72,Accommodation and food services,2018,1015
48,341,Moore County,Texas,72,Accommodation and food services,2018,47
48,343,Morris County,Texas,72,Accommodation and food services,2018,15
48,347,Nacogdoches County,Texas,72,Accommodation and food services,2018,118
48,349,Navarro County,Texas,72,Accommodation and food services,2018,69
48,351,Newton County,Texas,72,Accommodation and food services,2018,5
48,353,Nolan County,Texas,72,Accommodation and food services,2018,41
48,355,Nueces County,Texas,72,Accommodation and food services,2018,921
48,357,Ochiltree County,Texas,72,Accommodation and food services,2018,18
48,359,Oldham County,Texas,72,Accommodation and food services,2018,9
48,361,Orange County,Texas,72,Accommodation and food services,2018,147
48,363,Palo Pinto County,Texas,72,Accommodation and food services,2018,73
48,365,Panola County,Texas,72,Accommodation and food services,2018,31
48,367,Parker County,Texas,72,Accommodation and food services,2018,217
48,369,Parmer County,Texas,72,Accommodation and food services,2018,10
48,371,Pecos County,Texas,72,Accommodation and food services,2018,51
48,373,Polk County,Texas,72,Accommodation and food services,2018,68
48,375,Potter County,Texas,72,Accommodation and food services,2018,376
48,377,Presidio County,Texas,72,Accommodation and food services,2018,27
48,379,Rains County,Texas,72,Accommodation and food services,2018,16
48,381,Randall County,Texas,72,Accommodation and food services,2018,217
48,383,Reagan County,Texas,72,Accommodation and food services,2018,12
48,385,Real County,Texas,72,Accommodation and food services,2018,16
48,387,Red River County,Texas,72,Accommodation and food services,2018,11
48,389,Reeves County,Texas,72,Accommodation and food services,2018,45
48,391,Refugio County,Texas,72,Accommodation and food services,2018,17
48,395,Robertson County,Texas,72,Accommodation and food services,2018,24
48,397,Rockwall County,Texas,72,Accommodation and food services,2018,214
48,399,Runnels County,Texas,72,Accommodation and food services,2018,19
48,401,Rusk County,Texas,72,Accommodation and food services,2018,69
48,403,Sabine County,Texas,72,Accommodation and food services,2018,9
48,405,San Augustine County,Texas,72,Accommodation and food services,2018,8
48,407,San Jacinto County,Texas,72,Accommodation and food services,2018,15
48,409,San Patricio County,Texas,72,Accommodation and food services,2018,145
48,411,San Saba County,Texas,72,Accommodation and food services,2018,18
48,415,Scurry County,Texas,72,Accommodation and food services,2018,45
48,417,Shackelford County,Texas,72,Accommodation and food services,2018,7
48,419,Shelby County,Texas,72,Accommodation and food services,2018,35
48,423,Smith County,Texas,72,Accommodation and food services,2018,485
48,425,Somervell County,Texas,72,Accommodation and food services,2018,35
48,427,Starr County,Texas,72,Accommodation and food services,2018,60
48,429,Stephens County,Texas,72,Accommodation and food services,2018,23
48,431,Sterling County,Texas,72,Accommodation and food services,2018,4
48,433,Stonewall County,Texas,72,Accommodation and food services,2018,5
48,435,Sutton County,Texas,72,Accommodation and food services,2018,14
48,437,Swisher County,Texas,72,Accommodation and food services,2018,8
48,439,Tarrant County,Texas,72,Accommodation and food services,2018,4222
48,441,Taylor County,Texas,72,Accommodation and food services,2018,323
48,445,Terry County,Texas,72,Accommodation and food services,2018,24
48,449,Titus County,Texas,72,Accommodation and food services,2018,71
48,451,Tom Green County,Texas,72,Accommodation and food services,2018,272
48,453,Travis County,Texas,72,Accommodation and food services,2018,3358
48,455,Trinity County,Texas,72,Accommodation and food services,2018,18
48,457,Tyler County,Texas,72,Accommodation and food services,2018,23
48,459,Upshur County,Texas,72,Accommodation and food services,2018,38
48,461,Upton County,Texas,72,Accommodation and food services,2018,6
48,463,Uvalde County,Texas,72,Accommodation and food services,2018,84
48,465,Val Verde County,Texas,72,Accommodation and food services,2018,91
48,467,Van Zandt County,Texas,72,Accommodation and food services,2018,97
48,469,Victoria County,Texas,72,Accommodation and food services,2018,205
48,471,Walker County,Texas,72,Accommodation and food services,2018,119
48,473,Waller County,Texas,72,Accommodation and food services,2018,58
48,475,Ward County,Texas,72,Accommodation and food services,2018,37
48,477,Washington County,Texas,72,Accommodation and food services,2018,92
48,479,Webb County,Texas,72,Accommodation and food services,2018,442
48,481,Wharton County,Texas,72,Accommodation and food services,2018,84
48,483,Wheeler County,Texas,72,Accommodation and food services,2018,25
48,485,Wichita County,Texas,72,Accommodation and food services,2018,302
48,487,Wilbarger County,Texas,72,Accommodation and food services,2018,32
48,489,Willacy County,Texas,72,Accommodation and food services,2018,26
48,491,Williamson County,Texas,72,Accommodation and food services,2018,1033
48,493,Wilson County,Texas,72,Accommodation and food services,2018,65
48,495,Winkler County,Texas,72,Accommodation and food services,2018,10
48,497,Wise County,Texas,72,Accommodation and food services,2018,109
48,499,Wood County,Texas,72,Accommodation and food services,2018,79
48,501,Yoakum County,Texas,72,Accommodation and food services,2018,22
48,503,Young County,Texas,72,Accommodation and food services,2018,41
48,505,Zapata County,Texas,72,Accommodation and food services,2018,20
48,507,Zavala County,Texas,72,Accommodation and food services,2018,18
49,001,Beaver County,Utah,72,Accommodation and food services,2018,29
49,003,Box Elder County,Utah,72,Accommodation and food services,2018,79
49,005,Cache County,Utah,72,Accommodation and food services,2018,184
49,007,Carbon County,Utah,72,Accommodation and food services,2018,34
49,009,Daggett County,Utah,72,Accommodation and food services,2018,9
49,011,Davis County,Utah,72,Accommodation and food services,2018,501
49,013,Duchesne County,Utah,72,Accommodation and food services,2018,34
49,015,Emery County,Utah,72,Accommodation and food services,2018,28
49,017,Garfield County,Utah,72,Accommodation and food services,2018,71
49,019,Grand County,Utah,72,Accommodation and food services,2018,102
49,021,Iron County,Utah,72,Accommodation and food services,2018,126
49,023,Juab County,Utah,72,Accommodation and food services,2018,26
49,025,Kane County,Utah,72,Accommodation and food services,2018,56
49,027,Millard County,Utah,72,Accommodation and food services,2018,28
49,029,Morgan County,Utah,72,Accommodation and food services,2018,10
49,031,Piute County,Utah,72,Accommodation and food services,2018,5
49,033,Rich County,Utah,72,Accommodation and food services,2018,18
49,035,Salt Lake County,Utah,72,Accommodation and food services,2018,2452
49,037,San Juan County,Utah,72,Accommodation and food services,2018,49
49,039,Sanpete County,Utah,72,Accommodation and food services,2018,40
49,041,Sevier County,Utah,72,Accommodation and food services,2018,57
49,043,Summit County,Utah,72,Accommodation and food services,2018,215
49,045,Tooele County,Utah,72,Accommodation and food services,2018,82
49,047,Uintah County,Utah,72,Accommodation and food services,2018,71
49,049,Utah County,Utah,72,Accommodation and food services,2018,864
49,051,Wasatch County,Utah,72,Accommodation and food services,2018,61
49,053,Washington County,Utah,72,Accommodation and food services,2018,382
49,055,Wayne County,Utah,72,Accommodation and food services,2018,30
49,057,Weber County,Utah,72,Accommodation and food services,2018,419
50,001,Addison County,Vermont,72,Accommodation and food services,2018,88
50,003,Bennington County,Vermont,72,Accommodation and food services,2018,149
50,005,Caledonia County,Vermont,72,Accommodation and food services,2018,74
50,007,Chittenden County,Vermont,72,Accommodation and food services,2018,474
50,009,Essex County,Vermont,72,Accommodation and food services,2018,16
50,011,Franklin County,Vermont,72,Accommodation and food services,2018,100
50,013,Grand Isle County,Vermont,72,Accommodation and food services,2018,23
50,015,Lamoille County,Vermont,72,Accommodation and food services,2018,121
50,017,Orange County,Vermont,72,Accommodation and food services,2018,56
50,019,Orleans County,Vermont,72,Accommodation and food services,2018,55
50,021,Rutland County,Vermont,72,Accommodation and food services,2018,251
50,023,Washington County,Vermont,72,Accommodation and food services,2018,166
50,025,Windham County,Vermont,72,Accommodation and food services,2018,210
50,027,Windsor County,Vermont,72,Accommodation and food services,2018,208
51,001,Accomack County,Virginia,72,Accommodation and food services,2018,100
51,003,Albemarle County,Virginia,72,Accommodation and food services,2018,208
51,005,Alleghany County,Virginia,72,Accommodation and food services,2018,25
51,007,Amelia County,Virginia,72,Accommodation and food services,2018,13
51,009,Amherst County,Virginia,72,Accommodation and food services,2018,45
51,011,Appomattox County,Virginia,72,Accommodation and food services,2018,18
51,013,Arlington County,Virginia,72,Accommodation and food services,2018,659
51,015,Augusta County,Virginia,72,Accommodation and food services,2018,98
51,017,Bath County,Virginia,72,Accommodation and food services,2018,18
51,019,Bedford County,Virginia,72,Accommodation and food services,2018,108
51,021,Bland County,Virginia,72,Accommodation and food services,2018,6
51,023,Botetourt County,Virginia,72,Accommodation and food services,2018,49
51,025,Brunswick County,Virginia,72,Accommodation and food services,2018,10
51,027,Buchanan County,Virginia,72,Accommodation and food services,2018,18
51,029,Buckingham County,Virginia,72,Accommodation and food services,2018,8
51,031,Campbell County,Virginia,72,Accommodation and food services,2018,79
51,033,Caroline County,Virginia,72,Accommodation and food services,2018,38
51,035,Carroll County,Virginia,72,Accommodation and food services,2018,38
51,036,Charles City County,Virginia,72,Accommodation and food services,2018,5
51,037,Charlotte County,Virginia,72,Accommodation and food services,2018,6
51,041,Chesterfield County,Virginia,72,Accommodation and food services,2018,602
51,043,Clarke County,Virginia,72,Accommodation and food services,2018,22
51,045,Craig County,Virginia,72,Accommodation and food services,2018,4
51,047,Culpeper County,Virginia,72,Accommodation and food services,2018,88
51,049,Cumberland County,Virginia,72,Accommodation and food services,2018,8
51,051,Dickenson County,Virginia,72,Accommodation and food services,2018,13
51,053,Dinwiddie County,Virginia,72,Accommodation and food services,2018,23
51,057,Essex County,Virginia,72,Accommodation and food services,2018,31
51,059,Fairfax County,Virginia,72,Accommodation and food services,2018,2443
51,061,Fauquier County,Virginia,72,Accommodation and food services,2018,133
51,063,Floyd County,Virginia,72,Accommodation and food services,2018,18
51,065,Fluvanna County,Virginia,72,Accommodation and food services,2018,22
51,067,Franklin County,Virginia,72,Accommodation and food services,2018,73
51,069,Frederick County,Virginia,72,Accommodation and food services,2018,131
51,071,Giles County,Virginia,72,Accommodation and food services,2018,29
51,073,Gloucester County,Virginia,72,Accommodation and food services,2018,65
51,075,Goochland County,Virginia,72,Accommodation and food services,2018,49
51,077,Grayson County,Virginia,72,Accommodation and food services,2018,13
51,079,Greene County,Virginia,72,Accommodation and food services,2018,30
51,081,Greensville County,Virginia,72,Accommodation and food services,2018,12
51,083,Halifax County,Virginia,72,Accommodation and food services,2018,64
51,085,Hanover County,Virginia,72,Accommodation and food services,2018,223
51,087,Henrico County,Virginia,72,Accommodation and food services,2018,778
51,089,Henry County,Virginia,72,Accommodation and food services,2018,57
51,093,Isle of Wight County,Virginia,72,Accommodation and food services,2018,57
51,095,James City County,Virginia,72,Accommodation and food services,2018,155
51,097,King and Queen County,Virginia,72,Accommodation and food services,2018,4
51,099,King George County,Virginia,72,Accommodation and food services,2018,42
51,101,King William County,Virginia,72,Accommodation and food services,2018,25
51,103,Lancaster County,Virginia,72,Accommodation and food services,2018,35
51,105,Lee County,Virginia,72,Accommodation and food services,2018,17
51,107,Loudoun County,Virginia,72,Accommodation and food services,2018,793
51,109,Louisa County,Virginia,72,Accommodation and food services,2018,40
51,111,Lunenburg County,Virginia,72,Accommodation and food services,2018,8
51,113,Madison County,Virginia,72,Accommodation and food services,2018,20
51,115,Mathews County,Virginia,72,Accommodation and food services,2018,14
51,117,Mecklenburg County,Virginia,72,Accommodation and food services,2018,71
51,119,Middlesex County,Virginia,72,Accommodation and food services,2018,23
51,121,Montgomery County,Virginia,72,Accommodation and food services,2018,223
51,125,Nelson County,Virginia,72,Accommodation and food services,2018,24
51,127,New Kent County,Virginia,72,Accommodation and food services,2018,33
51,131,Northampton County,Virginia,72,Accommodation and food services,2018,42
51,133,Northumberland County,Virginia,72,Accommodation and food services,2018,16
51,135,Nottoway County,Virginia,72,Accommodation and food services,2018,29
51,137,Orange County,Virginia,72,Accommodation and food services,2018,62
51,139,Page County,Virginia,72,Accommodation and food services,2018,53
51,141,Patrick County,Virginia,72,Accommodation and food services,2018,21
51,143,Pittsylvania County,Virginia,72,Accommodation and food services,2018,46
51,145,Powhatan County,Virginia,72,Accommodation and food services,2018,32
51,147,Prince Edward County,Virginia,72,Accommodation and food services,2018,43
51,149,Prince George County,Virginia,72,Accommodation and food services,2018,46
51,153,Prince William County,Virginia,72,Accommodation and food services,2018,759
51,155,Pulaski County,Virginia,72,Accommodation and food services,2018,72
51,157,Rappahannock County,Virginia,72,Accommodation and food services,2018,18
51,159,Richmond County,Virginia,72,Accommodation and food services,2018,10
51,161,Roanoke County,Virginia,72,Accommodation and food services,2018,157
51,163,Rockbridge County,Virginia,72,Accommodation and food services,2018,57
51,165,Rockingham County,Virginia,72,Accommodation and food services,2018,91
51,167,Russell County,Virginia,72,Accommodation and food services,2018,33
51,169,Scott County,Virginia,72,Accommodation and food services,2018,22
51,171,Shenandoah County,Virginia,72,Accommodation and food services,2018,86
51,173,Smyth County,Virginia,72,Accommodation and food services,2018,46
51,175,Southampton County,Virginia,72,Accommodation and food services,2018,7
51,177,Spotsylvania County,Virginia,72,Accommodation and food services,2018,206
51,179,Stafford County,Virginia,72,Accommodation and food services,2018,202
51,181,Surry County,Virginia,72,Accommodation and food services,2018,3
51,183,Sussex County,Virginia,72,Accommodation and food services,2018,21
51,185,Tazewell County,Virginia,72,Accommodation and food services,2018,71
51,187,Warren County,Virginia,72,Accommodation and food services,2018,80
51,191,Washington County,Virginia,72,Accommodation and food services,2018,99
51,193,Westmoreland County,Virginia,72,Accommodation and food services,2018,27
51,195,Wise County,Virginia,72,Accommodation and food services,2018,58
51,197,Wythe County,Virginia,72,Accommodation and food services,2018,78
51,199,York County,Virginia,72,Accommodation and food services,2018,173
51,510,Alexandria city,Virginia,72,Accommodation and food services,2018,402
51,520,Bristol city,Virginia,72,Accommodation and food services,2018,78
51,530,Buena Vista city,Virginia,72,Accommodation and food services,2018,13
51,540,Charlottesville city,Virginia,72,Accommodation and food services,2018,293
