STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,TOTSTAFF,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,TOTPRO,GPTERMS,PITUSR,WIFISESS,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE
VT,VT0120,POWNAL,SOLOMON WRIGHT PUBLIC,97 MAIN ST.,POWNAL,05261,BENNINGTON,8028235400,NO,CI,SO,N,CI1,N,7/1/15,6/30/16,3476,3063,1,0,0,0,15015,0,172,0,106,0,1,28,1144,3640,2028,780,2917,933,14,8,2340,520,01,00,00,00,-73.240998,42.767522
VT,VT0121,PROCTOR,PROCTOR FREE,4 MAIN ST.,PROCTOR,05765,RUTLAND,8024593539,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1677,1478,1,0,0,2.03,-1,-1,720,-1,1399,-1,-1,59,1355,20332,4160,2019,-1,3138,107,7,1294,-1,01,00,00,00,-73.032529,43.661386
VT,VT0122,PUTNEY,PUTNEY PUBLIC,55 MAIN ST.,PUTNEY,05346,WINDHAM,8023874407,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,2681,2362,1,0,0,2.23,19316,0,1605,0,2110,0,1,16,2174,49730,3990,2324,29737,9182,131,7,11336,12220,01,00,00,00,-72.522449,42.969542
VT,VT0123,RANDOLPH,KIMBALL PUBLIC,67 N. MAIN ST.,RANDOLPH,05060,ORANGE,8027285073,NO,CI,SO,Y,CI2,N,7/1/15,6/30/16,5986,5275,1,0,0,3.11,19406,188,1444,19,866,0,1,40,1872,25324,4628,3387,39410,16963,159,7,4108,3588,01,00,00,00,-72.665707,43.925121
VT,VT0124,READING,READING PUBLIC,717 VT RTE 106,READING,05062,WINDSOR,8024845588,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,656,578,1,0,0,0.51,-1,-1,68,-1,82,-1,-1,38,1006,3094,127,615,-1,301,48,3,596,-1,01,00,00,00,-72.537338,43.454386
VT,VT0125,READSBORO,READSBORO COMMUNITY,301 PHELPS LA.,READSBORO,05350,BENNINGTON,8024235460,NO,MJ,SO,Y,CI1,N,1/1/15,12/31/15,742,654,1,0,0,0.63,9312,0,0,1,1056,0,0,10,742,6000,2222,364,3785,1115,20,4,1000,400,01,00,00,00,-72.940784,42.771443
VT,VT0126,RICHFORD,ARVIN A. BROWN PUBLIC,88 MAIN ST.,RICHFORD,05476,FRANKLIN,8028483313,NO,NP,SO,Y,CI2,N,1/1/15,12/31/15,2316,2041,1,0,0,1.71,11257,5007,232,2586,1658,0,0,92,1456,8112,0,1118,8987,2693,115,9,1196,624,01,00,00,00,-72.672991,44.995033
VT,VT0127,RICHMOND,RICHMOND FREE,201 BRIDGE ST.,RICHMOND,05477,CHITTENDEN,8024343036,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,4129,3638,1,0,0,2.88,19334,0,1474,0,1551,0,1,51,2184,24232,1639,2018,40049,16932,233,5,1456,0,01,00,00,00,-72.995359,44.402937
VT,VT0128,ROCHESTER,ROCHESTER PUBLIC,22 S. MAIN ST.,ROCHESTER,05767,WINDSOR,8027673927,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1121,988,1,0,0,0.59,21775,0,490,0,1272,0,1,10,884,6864,1872,865,8874,2805,79,6,624,2340,01,00,00,00,-72.808299,43.874134
VT,VT0129,ROCKINGHAM,ROCKINGHAM FREE PUBLIC,65 WESTMINSTER ST.,BELLOWS FALLS,05101,WINDHAM,8024634270,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,5140,4529,1,0,0,5.14,38374,73,1211,0,2589,0,3,79,2392,38168,17836,5559,37353,11917,308,12,11700,12740,01,00,00,00,-72.444298,43.130832
VT,VT0130,ROXBURY,ROXBURY FREE,1491 ROXBURY RD.,ROXBURY,05669,WASHINGTON,8024856860,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,687,605,1,0,0,0.58,4119,7621,152,4041,462,0,0,9,832,1664,156,242,2204,1305,39,4,416,416,01,00,00,00,-72.733097,44.093449
VT,VT0131,ROYALTON,ROYALTON MEMORIAL,23 ALEXANDER PL.,SOUTH ROYALTON,05068,WINDSOR,8027637094,NO,NP,SO,Y,CI1,N,7/1/15,6/30/16,2765,2436,1,0,0,2.24,7042,0,86,0,491,0,1,19,1404,6708,676,560,8860,2736,160,6,884,624,01,00,00,00,-72.519665,43.818105
VT,VT0132,RUPERT,R.K. KITTAY PUBLIC,2827 RTE. 153,W. RUPERT,05776,BENNINGTON,8023942444,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,700,617,1,0,0,0.4,4458,0,412,0,434,0,2,2,738,572,254,450,1135,340,8,1,52,156,01,00,00,00,-73.22455,43.258654
VT,VT0133,RUTLAND,RUTLAND FREE,10 COURT ST.,RUTLAND,05701,RUTLAND,8027731860,NO,NP,SO,Y,CI2,N,7/1/15,6/30/16,22041,19422,1,0,0,11.93,77102,2101,3102,1156,6702,0,12,148,2818,132600,15548,21918,172364,49655,302,12,18824,26052,01,00,00,00,-72.975785,43.608207
VT,VT0136,"RYEGATE, S.",SOUTH RYEGATE PUBLIC,140 CHURCH ST.,SOUTH RYEGATE,05069,CALEDONIA,-4,NO,NP,SO,N,CI1,N,7/1/15,6/30/16,1148,1012,1,0,0,0,-1,-1,350,-1,1041,-1,-1,18,1006,5763,0,749,-1,2231,83,4,1043,-1,01,00,00,00,-72.140305,44.186405
VT,VT0137,SAINT ALBANS,ST. ALBANS FREE,11 MAIDEN LANE,ST. ALBANS,05478,FRANKLIN,8025241507,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,13173,11608,1,0,0,5.02,33365,0,860,0,2612,0,9,67,2503,66976,0,4302,57584,19558,355,8,6656,0,01,00,00,00,-73.081843,44.813264
VT,VT0138,SAINT JOHNSBURY,ST. JOHNSBURY ATHENAEUM,1171 MAIN ST.,ST. JOHNSBURY,05819,CALEDONIA,8027488291,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,7523,6629,1,0,0,6.65,31398,0,1762,0,1719,0,2,32,1976,72800,3042,5895,38095,14306,127,14,11440,5200,01,00,00,00,-72.02095,44.418435
VT,VT0139,SHARON,BAXTER MEMORIAL,5114 RTE. 14,SHARON,05065,WINDSOR,8027632875,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1495,1317,1,0,0,0.43,-1,-1,64,-1,237,-1,-1,13,1006,3148,317,881,-1,2906,108,2,1358,-1,01,00,00,00,-72.456195,43.783797
VT,VT0140,SHELBURNE,PIERSON,5376 SHELBURNE RD.,SHELBURNE,05482,CHITTENDEN,8029855124,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,7736,6817,1,0,0,5.19,33450,7621,2014,4041,4289,0,6,96,2496,62036,1560,5093,103898,49646,380,13,8632,3796,01,00,00,00,-73.228045,44.379423
VT,VT0141,SHELDON,SHELDON PUBLIC,1640 MAIN ST.,SHELDON,05483,FRANKLIN,8029337323,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,2230,1965,1,0,0,0.86,-1,-1,267,-1,245,-1,-1,21,1355,2482,173,315,-1,4173,142,2,1720,-1,01,00,00,00,-72.946349,44.880633
VT,VT0142,KILLINGTON,SHERBURNE MEMORIAL,2998 RIVER RD.,KILLINGTON,05751,RUTLAND,8024229765,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,795,701,1,0,0,3,22084,310,1142,310,1123,0,1,32,2080,15288,13624,1380,26033,7666,258,12,8424,8112,01,00,00,00,-72.776358,43.671649
VT,VT0143,SHOREHAM,PLATT MEMORIAL,279 MAIN ST.,SHOREHAM,05770,ADDISON,8028972647,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,1272,1121,1,0,0,0.9,10423,0,450,0,1181,0,1,3,1404,5044,260,1137,7778,2290,118,4,572,156,01,00,00,00,-73.314589,43.893792
VT,VT0144,SHREWSBURY,SHREWSBURY,98 TOWN HILL RD.,SHREWSBURY,05738,RUTLAND,8024923410,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,1033,910,1,0,0,0,10240,0,63,0,1837,0,2,14,988,3744,635,434,4803,1065,78,2,260,104,01,00,00,00,-72.880914,43.489431
VT,VT0145,SOUTH BURLINGTON,SOUTH BURLINGTON COMMUNITY,550 DORSET ST.,S. BURLINGTON,05403,CHITTENDEN,8026527080,NO,MJ,SO,Y,CI1,N,7/1/15,6/30/16,18743,16516,1,0,0,7.53,65098,0,2526,0,2461,0,4,29,3016,90376,3848,9023,149553,65999,453,9,5876,0,01,00,00,00,-73.178892,44.454309
VT,VT0146,SOUTH HERO,SOUTH HERO COMMUNITY,75 SOUTH ST.,SOUTH HERO,05486,GRAND ISLE,8023726209,NO,MJ,SO,Y,CI1,N,7/1/15,6/30/16,1627,1434,1,0,0,0.93,-1,-1,420,-1,699,-1,-1,18,1355,9047,912,1315,-1,3045,104,5,1255,-1,01,00,00,00,-73.302563,44.6363
VT,VT0147,SPRINGFIELD,SPRINGFIELD TOWN,43 MAIN ST.,SPRINGFIELD,05156,WINDSOR,8028853108,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,9232,8135,1,0,0,8.15,47465,83,2606,0,2883,0,7,132,2652,38636,2131,3881,43142,15276,321,12,5096,0,01,00,00,00,-72.48199,43.298187
VT,VT0148,STAMFORD,STAMFORD COMMUNITY,986 MAIN RD.,STAMFORD,05352,BENNINGTON,8026941379,NO,MJ,SO,Y,CI1,N,1/1/15,12/31/15,818,721,1,0,0,0.5,9989,175,190,0,900,0,1,19,936,2340,208,425,11059,3256,9,3,624,156,01,00,00,00,-73.068136,42.755011
VT,VT0149,STARKSBORO,STARKSBORO PUBLIC,2827 RTE. 116,STARKSBORO,05487,ADDISON,8024533732,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1774,1563,1,0,0,0.61,5259,3,194,0,369,0,1,10,1040,2080,0,320,3238,1000,97,2,312,0,01,00,00,00,-73.056989,44.225213
VT,VT0151,STOWE,STOWE FREE,90 POND ST.,STOWE,05672,LAMOILLE,8022536145,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,4411,3887,1,0,0,5.68,29439,0,2063,0,3975,0,2,116,2236,27681,0,5858,83191,26612,199,13,6760,0,01,00,00,00,-72.684646,44.464282
VT,VT0152,STRAFFORD,MORRILL MEM. & HARRIS,220 JUSTIN MORRILL HWY.,STRAFFORD,05072,ORANGE,8027654037,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,1107,975,1,0,0,0.63,9836,0,422,0,715,0,1,18,1040,4160,127,387,11658,3433,75,2,468,1040,01,00,00,00,-72.377478,43.872471
VT,VT0154,SWANTON,SWANTON PUBLIC,1 FIRST ST.,SWANTON,05488,FRANKLIN,8028687656,NO,CI,SO,Y,CI1,N,1/1/15,1/1/16,6442,5677,1,0,0,2.88,18621,7621,80,4041,483,0,1,40,1872,19240,3626,1475,12784,4467,275,9,2080,0,01,00,00,00,-73.124347,44.918321
VT,VT0155,THETFORD,LATHAM MEMORIAL,16 LIBRARY LN.,THETFORD,05074,ORANGE,8027854361,HQ,NP,SO,Y,CI1,N,1/1/15,12/31/15,2591,2283,1,0,0,1.13,12235,0,363,0,871,0,2,64,1664,11024,1612,1725,11124,3718,78,9,6240,3796,01,00,00,00,-72.231948,43.820228
VT,VT0157,THETFORD/POSTMILLS,GEORGE PEABODY,7922 RTE. 113,POST MILLS,05058,ORANGE,8023339724,ME,NP,SO,Y,CI2,N,1/1/15,12/31/15,2591,2283,1,0,0,0.38,6930,0,281,0,335,0,1,14,504,1508,104,230,701,530,42,1,173,2080,01,00,00,00,-72.260918,43.885376
VT,VT0158,TINMOUTH,TINMOUTH,9 MTN. VIEW RD.,TINMOUTH,05773,RUTLAND,8024462498,NO,CI,SO,N,CI1,N,1/1/15,12/31/15,614,541,1,0,0,0,-1,-1,187,-1,557,-1,-1,10,1006,3082,434,400,-1,1193,45,2,558,-1,01,00,00,00,-73.050554,43.447495
VT,VT0159,TOWNSHEND,TOWNSHEND PUBLIC,1971 RTE. 30,TOWNSHEND,05353,WINDHAM,8023654039,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1217,1072,1,0,0,0.8,13237,0,615,0,1067,0,1,6,1144,5980,1560,523,8339,2456,93,5,832,0,01,00,00,00,-72.666823,43.045307
VT,VT0160,TROY,WM. & LUCY RAND MEMORIAL,160 RAILROAD ST.,NORTH TROY,05859,ORLEANS,8029884741,NO,CI,SO,Y,CI2,N,1/1/15,12/31/15,2174,1916,1,0,0,0.51,-1,-1,56,-1,305,-1,-1,28,1355,3063,5409,1349,-1,430,139,6,1677,-1,01,00,00,00,-72.405384,44.997387
VT,VT0161,TUNBRIDGE,TUNBRIDGE PUBLIC,289 VT RTE. 110,TUNBRIDGE,05077,ORANGE,8028899404,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1286,1133,1,0,0,1.38,10111,0,137,0,417,0,1,23,1144,7904,0,546,3260,960,82,5,1248,1768,01,00,00,00,-72.492257,43.889651
VT,VT0164,VERGENNES,BIXBY MEMORIAL,258 MAIN ST.,VERGENNES,05491,ADDISON,8028772211,NO,NP,SO,Y,CI2,N,7/1/15,6/30/16,7893,6955,1,0,0,3.78,29755,0,934,0,1225,0,1,16,1924,33540,1976,3404,37016,21058,407,11,1664,0,01,00,00,00,-73.253582,44.167235
VT,VT0165,VERNON,VERNON FREE,567 GOV. HUNT RD.,VERNON,05354,WINDHAM,8022570150,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,2184,1924,1,0,0,2.19,17487,0,418,0,645,0,2,15,1531,6885,2022,676,11005,3779,366,4,510,2652,01,00,00,00,-72.52159,42.780165
VT,VT0166,WAITSFIELD,JOSLIN MEMORIAL,4391 MAIN ST.,WAITSFIELD,05673,WASHINGTON,8024964205,NO,NP,SO,Y,CI2,N,7/1/15,6/30/16,3070,2705,1,0,0,1.18,10881,0,651,0,6,0,2,29,1456,9620,1300,1630,14323,5014,89,6,4160,1300,01,00,00,00,-72.824198,44.190318
VT,VT0167,WALDEN,WALDEN COMMUNITY,135 CAHOON FARM RD.,WEST DANVILLE,05873,CALEDONIA,8025633000,NO,MJ,SO,N,CI1,N,1/1/15,12/31/15,933,822,1,0,0,0,-1,-1,0,-1,234,-1,-1,28,1006,4684,0,608,-1,1813,1,1,847,-1,01,00,00,00,-72.219321,44.452546
VT,VT0168,WALLINGFORD,GILBERT HART,14 S. MAIN ST.,WALLINGFORD,05773,RUTLAND,8024462685,NO,NP,SO,Y,CI1,N,10/1/15,9/30/16,2041,1798,1,0,0,1.13,16204,11662,477,0,1264,0,1,45,1768,7800,2022,729,73020,22547,34,3,2080,2340,01,00,00,00,-72.977289,43.471495
VT,VT0169,WARDSBORO,WARDSBORO FREE PUBLIC,170 MAIN ST.,WARDSBORO,05355,WINDHAM,8028966988,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1098,968,1,0,0,0.68,6732,2,0,0,0,0,0,17,1040,5720,2704,1349,5862,1726,87,7,1508,1300,01,00,00,00,-72.790075,43.043195
VT,VT0170,WARREN,WARREN PUBLIC,413 MAIN ST.,WARREN,05674,WASHINGTON,8024963913,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,1703,1501,1,0,0,1.38,8603,0,929,0,979,0,3,31,1684,8580,133,904,14226,5151,115,4,572,312,01,00,00,00,-72.855966,44.112778
VT,VT0171,WASHINGTON,CALEF MEMORIAL,2964 VT RTE. 110,WASHINGTON,05675,ORANGE,8028832343,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,1029,907,1,0,0,0.6,6983,0,117,0,620,0,1,13,1248,3120,1300,326,2094,749,23,4,1560,1040,01,00,00,00,-72.433356,44.107667
VT,VT0172,WATERBURY,WATERBURY PUBLIC,28 N. MAIN ST.,WATERBURY,05676,WASHINGTON,8022447036,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,5098,4492,1,0,0,3.88,15506,962,560,0,746,0,3,49,1836,20880,8640,1892,21146,10502,124,4,2064,960,01,00,00,00,-72.758425,44.339938
VT,VT0173,WATERFORD,DAVIES MEMORIAL,111 LOWER WATERFORD RD.,LOWER WATERFORD,05848,CALEDONIA,8027484609,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,1280,1128,1,0,0,0.38,-1,0,0,0,0,0,0,0,2704,4356,780,0,2379,701,28,2,780,780,01,00,00,00,-71.906572,44.352632
VT,VT0175,WEATHERSFIELD,WEATHERSFIELD PROCTOR,5181 RTE. 5,ASCUTNEY,05030,WINDSOR,8026742863,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,2791,2459,1,0,0,1.3,7952,0,503,0,893,0,1,6,1352,4056,936,716,4915,3222,70,2,520,1248,01,00,00,00,-72.407534,43.407072
VT,VT0176,WELLS,WELLS VILLAGE,5 EAST WELLS RD.,WELLS,05774,RUTLAND,8026450611,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,1137,1002,1,0,0,0.35,6762,0,32,0,254,0,0,0,728,2184,624,725,1802,785,78,3,520,832,01,00,00,00,-73.203503,43.417134
VT,VT0177,WATERVILLE,WATERVILLE TOWN,RTE. 109 & BEALS HILL,WATERVILLE,05492,LAMOILLE,-4,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,687,605,1,0,0,0,4853,-1,0,0,21,0,1,0,360,240,0,120,417,123,5,3,429,-1,01,00,00,00,-72.766477,44.69385
VT,VT0178,WESTFIELD,HITCHCOCK MUSEUM & LIBRARY,1252 RTE. 100,WESTFIELD,05874,ORLEANS,8027448258,NO,NP,SO,N,CI1,N,1/1/15,12/31/15,524,462,1,0,0,0.44,-1,-1,160,-1,475,-1,-1,8,1006,2630,0,342,-1,1018,0,2,476,-1,01,00,00,00,-72.428979,44.887676
VT,VT0179,WESTFORD,WESTFORD PUBLIC,1717 VT RTE. 128,WESTFORD,05494,CHITTENDEN,8028785639,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,2085,1837,1,0,0,0.8,8490,7621,246,4041,887,0,0,21,1300,7696,1664,664,15137,4674,184,4,624,2236,01,00,00,00,-73.011381,44.612026
VT,VT0180,WESTMINSTER,BUTTERFIELD,3435 US RTE. 5,WESTMINSTER,05158,WINDHAM,8027224891,NO,NP,SO,N,CI2,N,6/1/15,5/31/16,3111,2741,1,0,0,0.51,11838,0,578,0,130,0,1,18,780,2444,572,398,3984,585,1,1,208,520,01,00,00,00,-72.460383,43.066262
VT,VT0181,WESTMINSTER WEST,WESTMINSTER WEST PUBLIC,3409 WESTMINSTER W. RD.,WESTMINSTER WEST,05346,WINDHAM,8023874682,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,3111,2741,1,0,0,0.26,-1,-1,113,-1,513,-1,-1,2,1656,1878,55,682,-1,337,169,4,2797,-1,01,00,00,00,-72.541267,43.064822
VT,VT0182,WESTON,WILDER MEMORIAL,24 LAWRENCE HILL RD.,WESTON,05161,WINDSOR,8028244307,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,561,494,1,0,0,0.61,5172,0,179,0,559,0,1,10,1040,3328,208,649,2925,861,51,2,780,5200,01,00,00,00,-72.794696,43.291562
VT,VT0183,WEST RUTLAND,WEST RUTLAND FREE,595 MAIN ST.,WEST RUTLAND,05777,RUTLAND,8024382964,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,2246,1979,1,0,0,1.43,-1,0,0,-1,0,-1,0,0,1508,8288,13299,454,-1,4203,143,3,1733,-1,01,00,00,00,-73.048945,43.594914
VT,VT0184,WEST WINDSOR,MARY L. BLOOD MEMORIAL,41 BROWNSVILLE HARTLAND RD.,BROWNSVILLE,05037,WINDSOR,8024847205,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,1089,960,1,0,0,0.21,9000,0,0,0,60,0,0,6,416,2444,131,403,524,68,1,2,156,104,01,00,00,00,-72.454137,43.467718
VT,VT0186,WHITINGHAM,WHITINGHAM FREE PUBLIC,2948 VT RTE. 100,JACKSONVILLE,05342,WINDHAM,8023687506,NO,CI,SO,Y,CI2,N,7/1/15,6/30/16,2067,1821,1,0,0,1.5,11908,0,190,0,948,0,1,23,1198,7800,0,1438,9282,2866,238,4,2340,7280,01,00,00,00,-72.822656,42.798578
VT,VT0187,WILLIAMSTOWN,AINSWORTH PUBLIC,2338 VT RTE. 14,WILLIAMSTOWN,05679,ORANGE,8024335887,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,3383,2981,1,0,0,0.93,9712,0,320,0,474,0,1,34,1560,5980,1300,348,4445,1030,30,3,1560,780,01,00,00,00,-72.54129,44.122509
VT,VT0188,WILLISTON,DOROTHY ALLING MEMORIAL,21 LIBRARY LANE,WILLISTON,05495,CHITTENDEN,8028784918,NO,CI,MO,Y,CI2,N,7/1/15,6/30/16,9569,8432,1,0,1,7.35,31586,7816,3777,4099,3026,0,12,107,2532,62192,8476,4874,128006,69847,463,22,5564,9100,01,00,00,00,-73.074092,44.439046
VT,VT0189,WILMINGTON,PETTEE MEMORIAL,16 S. MAIN ST.,WILMINGTON,05363,WINDHAM,8024648557,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1842,1623,1,0,0,1.7,11857,1599,613,8163,2195,0,2,22,1768,21684,1924,3830,21556,7358,174,7,2600,10920,01,00,00,00,-72.871964,42.867912
VT,VT0190,WINDHAM,WINDHAM TOWN,26 HARRINGTON RD.,WINDHAM,05359,WINDHAM,8028752244,NO,CI,SO,Y,CI1,N,1/1/15,12/31/15,416,367,1,0,0,0,2909,-1,0,0,0,0,1,0,104,468,0,109,391,115,4,1,52,208,01,00,00,00,-72.725916,43.180425
VT,VT0191,WINDSOR,WINDSOR PUBLIC,43 STATE ST.,WINDSOR,05089,WINDSOR,8026742556,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,3476,3063,1,0,0,2.05,18710,0,430,0,1299,0,1,26,2236,17940,624,1608,18768,6359,242,6,3276,4524,01,00,00,00,-72.388466,43.480522
VT,VT0192,WINHALL,WINHALL MEMORIAL,2 LOWER TAYLOR HILL RD.,BONDVILLE,05340,BENNINGTON,8022979741,NO,NP,SO,Y,CI1,N,7/1/15,6/30/16,971,856,1,0,0,0.2,5300,-1,240,0,170,0,-1,12,416,2080,260,135,1700,501,3,3,260,260,01,00,00,00,-72.920486,43.167681
VT,VT0193,WINOOSKI,WINOOSKI MEMORIAL,O'BRIEN COMMUNITY CENTER AND YMCA,WINOOSKI,05404,CHITTENDEN,8026556424,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,7228,6369,1,0,0,2.35,11174,0,348,0,370,0,3,28,1872,14092,3380,3865,20416,10133,308,5,1872,13000,01,00,00,00,-73.185678,44.495663
VT,VT0194,WOLCOTT,G. M. KELLEY COMMUNITY,SCHOOL HILL DR.,WOLCOTT,05680,LAMOILLE,8024726551,NO,MJ,SO,Y,CI1,N,7/1/15,6/30/16,1721,1517,1,0,0,1.02,-1,-1,0,-1,327,-1,-1,37,1355,10156,9974,663,-1,3221,110,3,1328,-1,01,00,00,00,-72.451899,44.537172
VT,VT0195,WOODBURY,WOODBURY COMMUNITY,69 VALLEY LAKE RD.,WOODBURY,05681,WASHINGTON,8024725710,NO,MJ,SO,Y,CI1,N,7/1/15,6/30/16,895,789,1,0,0,0.3,5378,-1,130,0,192,0,0,1,420,700,105,705,202,59,13,4,350,70,01,00,00,00,-72.416245,44.440652
VT,VT0196,WOODSTOCK,NORMAN WILLIAMS PUBLIC,10 S. PARK ST.,WOODSTOCK,05091,WINDSOR,8024572295,NO,NP,SO,Y,CI2,N,7/1/15,6/30/16,2996,2640,1,0,0,5.64,43777,0,2563,0,2652,0,1,72,2392,49400,8580,3573,43935,17595,475,10,3276,6500,01,00,00,00,-72.519057,43.624468
VT,VT0197,HARTFORD,HARTFORD,1587 MAPLE ST.,HARTFORD,05047,WINDSOR,8022962568,NO,NP,SO,Y,CI2,N,7/1/15,6/30/16,4423,3897,1,0,0,1.75,19767,0,840,0,1482,0,1,11,2184,13520,1300,1194,24396,11053,133,5,3120,1248,01,00,00,00,-72.342614,43.661307
VT,VT0198,HARTFORD/QUECHEE,QUECHEE,1957 QUECHEE MAIN ST.,QUECHEE,05059,WINDSOR,8022951232,NO,NP,MO,Y,CI1,N,7/1/15,6/30/16,4718,4157,1,1,0,1.96,31915,0,2134,11,5303,0,1,29,2964,21528,4504,2888,39730,16303,300,9,1716,7280,01,00,00,00,-72.421546,43.648305
VT,VT0202,ALBANY,ALBANY TOWN,530 MAIN ST.,ALBANY,05820,ORLEANS,8027556107,NO,CI,SO,N,CI1,N,1/1/15,12/31/15,920,811,1,0,0,0.35,-1,-1,280,-1,834,-1,-1,0,1006,4618,0,600,-1,1788,0,3,836,-1,01,00,00,00,-72.378613,44.735031
VT,VT0206,CLARENDON,BAILEY MEMORIAL,111 MOULTON AVE.,N. CLARENDON,05759,RUTLAND,8027477743,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,2504,2206,1,0,0,0.63,-1,-1,278,0,240,0,1,0,1300,2340,182,299,-1,4686,3,2,520,24388,01,00,00,00,-72.968079,43.564733
VT,VT0208,DUMMERSTON,LYDIA TAFT PRATT,156 WEST ST.,WEST DUMMERSTON,05357,WINDHAM,8022589878,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1829,1612,1,0,0,0.3,4183,0,124,0,133,0,0,0,712,1352,0,641,1735,536,53,1,52,0,01,00,00,00,-72.613137,42.928552
VT,VT0209,STOCKBRIDGE/G.,BELCHER MEMORIAL,4452 VT RTE. 107,GAYSVILLE,05746,WINDSOR,8022346608,NO,NP,SO,N,CI1,N,6/16/15,6/14/16,731,644,1,0,0,0,-1,50,180,0,198,0,1,3,520,208,127,317,203,61,2,3,52,52,01,00,00,00,-72.765272,43.789811
VT,VT0210,"CRAFTSBURY, E.",JOHN W. SIMPSON MEMORIAL,1972 E CRAFTSBURY RD,CRAFTSBURY COMMON,05827,ORLEANS,8025869692,NO,NP,SO,N,CI2,N,7/1/15,6/30/16,1179,1039,1,0,0,0.4,-1,-1,359,-1,1069,-1,-1,59,1006,1101,113,769,-1,2291,86,4,1071,0,01,00,00,00,-72.327285,44.633226
VT,VT0211,"DANVILLE, N.",BRAINERD MEMORIAL,4215 BRUCE BADGER MEM. HWY.,N. DANVILLE,05828,CALEDONIA,-4,NO,NP,SO,N,CI2,N,1/1/15,12/31/15,2208,1946,1,0,0,0,-1,-1,565,-1,1271,-1,-1,24,1355,11245,1166,1270,-1,4132,0,5,1703,-1,01,00,00,00,-72.09957,44.459283
VT,VT0212,SALISBURY,SALISBURY FREE PUBLIC,918 MAPLE ST.,SALISBURY,05769,ADDISON,8023524198,NO,CI,SO,Y,CI1,N,7/1/15,6/30/16,1131,997,1,0,0,0.28,5966,0,88,0,272,0,1,12,468,1768,156,500,577,350,33,2,52,260,01,00,00,00,-73.101621,43.896423
VT,VT0213,CORINTH,BLAKE MEMORIAL,676 VILLAGE RD.,E. CORINTH,05040,ORANGE,8024395338,NO,NP,SO,Y,CI1,N,1/1/15,12/31/15,2537,2236,1,0,0,0.75,18094,0,287,0,1313,0,1,25,1198,7488,2327,912,13062,5853,100,10,1664,1040,01,00,00,00,-72.222115,44.063782
