state_fips,county_fips,region,state_name,county_name,area_land,area_water,internal_point_lat,internal_point_lon,pop_est_2018,pop_est_2019,births_2019,deaths_2019,international_migr_2019,domestic_migr_2019,residual_2019
48,301,3,Texas,Loving County,1732230054,19981167,+31.8449361,-103.5612293,148,169,1,0,0,20,0
48,303,3,Texas,Lubbock County,2319592469,13216115,+33.6114688,-101.8199438,307627,310569,3936,2609,250,1366,-1
48,305,3,Texas,Lynn County,2309924849,4169718,+33.1784124,-101.8184933,5848,5951,71,43,1,75,-1
48,307,3,Texas,McCulloch County,2759893535,20286191,+31.2054766,-099.3598557,7982,7984,86,108,3,22,-1
48,309,3,Texas,McLennan County,2686203607,59812996,+31.5495958,-097.2015108,254196,256623,3460,2231,164,1033,1
48,311,3,Texas,McMullen County,2952065878,43985814,+28.3849220,-098.5788529,731,743,6,6,2,11,-1
48,313,3,Texas,Madison County,1207103453,16493254,+30.9668782,-095.9303719,14363,14284,170,138,10,-121,0
48,315,3,Texas,Marion County,986485096,102144722,+32.7981821,-094.3568533,9915,9854,70,138,0,9,-2
48,317,3,Texas,Martin County,2369724587,1931832,+32.3098298,-101.9618363,5681,5771,86,50,0,57,-3
48,319,3,Texas,Mason County,2405674102,8755301,+30.7039159,-099.2373018,4259,4274,34,41,7,15,0
48,321,3,Texas,Matagorda County,2830603629,1345784373,+28.7747601,-096.0015316,36566,36643,520,371,7,-79,0
48,323,3,Texas,Maverick County,3313817729,31873432,+28.7297873,-100.3166780,58276,58722,1042,393,79,-283,1
48,325,3,Texas,Medina County,3432663443,23762580,+29.3536614,-099.1110845,50862,51584,595,454,4,578,-1
48,327,3,Texas,Menard County,2336237982,613559,+30.8852677,-099.8588613,2120,2138,16,26,1,27,0
48,329,3,Texas,Midland County,2331915364,4252951,+31.8142693,-102.0024538,172505,176832,2998,1140,328,2124,17
48,331,3,Texas,Milam County,2633815931,12741071,+30.7912420,-096.9843946,25045,24823,268,285,5,-208,-2
48,333,3,Texas,Mills County,1937867073,4022965,+31.4948885,-098.5946231,4883,4873,30,71,-1,33,-1
48,335,3,Texas,Mitchell County,2359710929,12489775,+32.3041168,-100.9243924,8525,8545,100,64,-1,-14,-1
48,337,3,Texas,Montague County,2411034607,19087361,+33.6783558,-097.7250138,19584,19818,204,258,-6,294,0
48,339,3,Texas,Montgomery County,2699517016,89546861,+30.2988009,-095.5029500,589770,607391,7387,4165,942,13423,34
48,341,3,Texas,Moore County,2330207191,25699789,+35.8356759,-101.8905018,21083,20940,369,130,29,-415,4
48,343,3,Texas,Morris County,652649031,17382447,+33.1164660,-094.7312653,12303,12388,141,153,-2,101,-2
48,345,3,Texas,Motley County,2562963902,644140,+34.0578993,-100.7931519,1232,1200,12,15,0,-28,-1
48,347,3,Texas,Nacogdoches County,2451572329,89731149,+31.6205598,-094.6202497,65161,65204,770,604,2,-125,0
48,349,3,Texas,Navarro County,2614975609,197585893,+32.0484480,-096.4769087,49536,50113,678,537,9,428,-1
48,351,3,Texas,Newton County,2418212542,15672146,+30.7867182,-093.7392500,13751,13595,112,176,0,-94,2
48,353,3,Texas,Nolan County,2362061742,5052159,+32.3123379,-100.4181078,14799,14714,187,173,15,-115,1
48,355,3,Texas,Nueces County,2171176848,847308859,+27.7400315,-097.5162143,362026,362294,4467,2976,346,-1571,2
48,357,3,Texas,Ochiltree County,2376792059,1331778,+36.2787442,-100.8158636,9866,9836,139,64,-6,-100,1
48,359,3,Texas,Oldham County,3886337115,2339716,+35.4019206,-102.5976203,2118,2112,24,12,0,-19,1
48,361,3,Texas,Orange County,864501083,118476414,+30.1223229,-093.8940999,83474,83396,1014,940,-3,-147,-2
48,363,3,Texas,Palo Pinto County,2467090693,85364144,+32.7522042,-098.3179673,28874,29189,352,343,2,304,0
48,365,3,Texas,Panola County,2101400909,25810622,+32.1639784,-094.3051563,23142,23194,254,267,15,53,-3
48,367,3,Texas,Parker County,2340624036,16510091,+32.7770964,-097.8059049,138070,142878,1548,1152,35,4369,8
48,369,3,Texas,Parmer County,2281312149,11355762,+34.5321628,-102.7848533,9719,9605,137,52,19,-219,1
48,371,3,Texas,Pecos County,12338274936,2532275,+30.7732980,-102.7181533,15709,15823,189,99,-1,25,0
48,373,3,Texas,Polk County,2737733237,136271620,+30.7845525,-094.8373376,49955,51353,495,641,108,1423,13
48,375,3,Texas,Potter County,2352718727,35190087,+35.3986751,-101.8938040,118711,117415,1641,1135,416,-2221,3
48,377,3,Texas,Presidio County,9985057448,1773188,+30.0058912,-104.2616192,6856,6704,95,46,19,-221,1
48,379,3,Texas,Rains County,594280898,76079674,+32.8705795,-095.7954400,12147,12514,143,138,5,354,3
48,381,3,Texas,Randall County,2361896543,27215901,+34.9625290,-101.8955472,135691,137713,1587,1102,66,1474,-3
48,383,3,Texas,Reagan County,3044049120,1792716,+31.3751911,-101.5143954,3736,3849,57,17,38,37,-2
48,385,3,Texas,Real County,1810812868,2346259,+29.8300967,-099.8125490,3477,3452,32,53,1,-5,0
48,387,3,Texas,Red River County,2703626782,33305606,+33.6196255,-095.0484293,12143,12023,120,178,-4,-55,-3
48,389,3,Texas,Reeves County,6825534320,17396672,+31.3083660,-103.7127060,15513,15976,186,106,51,330,2
48,391,3,Texas,Refugio County,1995545556,123688759,+28.3221157,-097.1624723,7000,6948,66,51,1,-67,-1
48,393,3,Texas,Roberts County,2393298442,346846,+35.8385960,-100.8366824,898,854,8,9,0,-45,2
48,395,3,Texas,Robertson County,2214719307,26358041,+31.0254810,-096.5149408,17219,17074,211,170,12,-198,0
48,397,3,Texas,Rockwall County,329224077,56057833,+32.8986766,-096.4044017,100546,104915,1067,639,64,3871,6
48,399,3,Texas,Runnels County,2722259325,15604788,+31.8451193,-099.9827145,10178,10264,106,123,8,98,-3
48,401,3,Texas,Rusk County,2393244509,37217198,+32.1094232,-094.7563823,54301,54406,562,557,-13,117,-4
48,403,3,Texas,Sabine County,1273523414,219936062,+31.3432997,-093.8519129,10576,10542,100,144,-4,16,-2
48,405,3,Texas,San Augustine County,1374395183,159644688,+31.3824492,-094.1631796,8254,8237,78,118,1,23,-1
48,407,3,Texas,San Jacinto County,1474332268,151949233,+30.5743884,-095.1631363,28717,28859,298,315,-10,169,0
48,409,3,Texas,San Patricio County,1795990944,37577389,+28.0117944,-097.5171566,66671,66730,915,584,46,-318,0
48,411,3,Texas,San Saba County,2940447162,8069095,+31.1551375,-098.8192922,6060,6055,65,79,7,2,0
48,413,3,Texas,Schleicher County,3394546067,87401,+30.8962331,-100.5272161,2880,2793,21,26,0,-81,-1
48,415,3,Texas,Scurry County,2345090477,5436957,+32.7443531,-100.9133465,16812,16703,203,182,6,-136,0
48,417,3,Texas,Shackelford County,2367989254,3268209,+32.7438198,-099.3470045,3256,3265,29,31,0,11,0
48,419,3,Texas,Shelby County,2060566172,101081674,+31.7901394,-094.1425794,25307,25274,340,296,-13,-62,-2
48,421,3,Texas,Sherman County,2390195608,425429,+36.2785929,-101.8992648,3101,3022,39,14,7,-111,0
48,423,3,Texas,Smith County,2386604273,73163661,+32.3770156,-095.2700409,229749,232751,2969,2177,92,2120,-2
48,425,3,Texas,Somervell County,482948955,14210911,+32.2180714,-097.7692171,9030,9128,85,105,-2,120,0
48,427,3,Texas,Starr County,3168019238,15346374,+26.5309027,-098.7402346,64249,64633,1178,400,-10,-387,3
48,429,3,Texas,Stephens County,2322497228,64147705,+32.7380521,-098.8393443,9405,9366,108,98,-6,-44,1
48,431,3,Texas,Sterling County,2391722770,167451,+31.8357735,-101.0549114,1304,1291,12,18,0,-7,0
48,433,3,Texas,Stonewall County,2373238700,10177387,+33.1795797,-100.2538069,1352,1350,10,14,0,3,-1
48,435,3,Texas,Sutton County,3765674776,1277066,+30.5221852,-100.5133594,3752,3776,40,30,14,1,-1
48,437,3,Texas,Swisher County,2305502705,27277988,+34.5263193,-101.7438647,7413,7397,80,66,-2,-27,-1
48,439,3,Texas,Tarrant County,2236863682,100074445,+32.7721191,-097.2912241,2081446,2102515,27512,13796,4856,2546,-49
48,441,3,Texas,Taylor County,2371228266,9760311,+32.2971255,-099.8904299,137294,138034,2062,1423,214,-107,-6
48,443,3,Texas,Terrell County,6107081791,259482,+30.2323427,-102.0725126,810,776,6,8,1,-32,-1
48,445,3,Texas,Terry County,2302083289,5443860,+33.1712290,-102.3392840,12344,12337,181,119,-2,-67,0
48,447,3,Texas,Throckmorton County,2363499444,7586186,+33.1706954,-099.2057960,1504,1501,10,11,0,-5,3
48,449,3,Texas,Titus County,1051697794,50713653,+33.2145990,-094.9667825,32743,32750,473,264,-23,-181,2
48,451,3,Texas,Tom Green County,3941965407,48077315,+31.3988233,-100.4637879,118014,119200,1498,1071,-46,802,3
48,453,3,Texas,Travis County,2569870978,79794856,+30.2395128,-097.6912697,1246572,1273954,15147,6196,4296,13964,171
48,455,3,Texas,Trinity County,1796924637,52256877,+31.0966750,-095.1516869,14688,14651,139,232,9,48,-1
48,457,3,Texas,Tyler County,2394158696,29093511,+30.7692953,-094.3756561,21609,21672,187,268,0,145,-1
48,459,3,Texas,Upshur County,1509910856,24878112,+32.7353495,-094.9411837,41179,41753,452,437,-4,566,-3
48,461,3,Texas,Upton County,3215010598,464309,+31.3538163,-102.0415461,3637,3657,42,18,6,-10,0
48,463,3,Texas,Uvalde County,4019455750,17385901,+29.3503081,-099.7684270,26787,26741,378,253,-36,-135,0
48,465,3,Texas,Val Verde County,8144863666,227711335,+29.8752853,-101.1433237,48988,49025,759,379,-15,-329,1
48,467,3,Texas,Van Zandt County,2182248065,44152062,+32.5587866,-095.8369057,55966,56590,635,656,47,602,-4
48,469,3,Texas,Victoria County,2284644911,17425944,+28.7963699,-096.9711977,91878,92084,1175,835,25,-156,-3
48,471,3,Texas,Walker County,2031124893,44747191,+30.7431631,-095.5698246,73136,72971,592,593,151,-319,4
48,473,3,Texas,Waller County,1329330074,11827973,+30.0135901,-095.9821493,53512,55246,683,336,25,1359,3
48,475,3,Texas,Ward County,2164201060,624206,+31.5130687,-103.1051127,11709,11998,192,90,6,180,1
48,477,3,Texas,Washington County,1564854987,45471813,+30.2150752,-096.4102717,35496,35882,364,383,-2,409,-2
48,479,3,Texas,Webb County,8706186717,36555095,+27.7607987,-099.3407518,275120,276652,4735,1378,377,-2208,6
48,481,3,Texas,Wharton County,2813117310,21287759,+29.2784805,-096.2296745,41499,41556,564,420,-15,-70,-2
48,483,3,Texas,Wheeler County,2368629213,2455912,+35.3925926,-100.2531067,5158,5056,53,64,0,-93,2
48,485,3,Texas,Wichita County,1625459969,13644166,+33.9882125,-098.7080098,131807,132230,1585,1363,160,45,-4
48,487,3,Texas,Wilbarger County,2514738098,18202665,+34.0849199,-099.2424397,12777,12769,154,143,2,-20,-1
48,489,3,Texas,Willacy County,1529652132,502884780,+26.4818607,-097.5947313,21450,21358,252,183,5,-168,2
48,491,3,Texas,Williamson County,2896486658,41622974,+30.6490817,-097.6050646,566463,590551,6685,3009,799,19513,100
48,493,3,Texas,Wilson County,2081662852,12111366,+29.1738830,-098.0867336,50196,51070,534,415,17,740,-2
48,495,3,Texas,Winkler County,2178876165,19838,+31.8328615,-103.0549246,7778,8010,127,49,21,131,2
48,497,3,Texas,Wise County,2342369030,47038990,+33.2190947,-097.6539968,68284,69984,789,635,14,1530,2
48,499,3,Texas,Wood County,1671170961,130732368,+32.7835881,-095.3821664,45157,45539,403,647,-4,629,1
48,501,3,Texas,Yoakum County,2071252476,34329,+33.1623979,-102.8322422,8590,8713,151,52,48,-24,0
48,503,3,Texas,Young County,2368539760,42371869,+33.1587778,-098.6783895,17986,18010,198,234,9,52,-1
48,505,3,Texas,Zapata County,2585876219,154370982,+26.9969806,-099.1826027,14149,14179,214,110,-9,-66,1
48,507,3,Texas,Zavala County,3360268878,11208707,+28.8646523,-099.7598304,11969,11840,153,104,-2,-175,-1
49,001,4,Utah,Beaver County,6689681828,5298466,+38.3575350,-113.2389481,6625,6710,112,58,23,10,-2
49,003,4,Utah,Box Elder County,14881016779,2547651538,+41.2760610,-113.1262260,54906,56046,808,377,26,680,3
49,005,4,Utah,Cache County,3016638914,21097697,+41.7341174,-111.7453987,126400,128289,2194,561,247,7,2
49,007,4,Utah,Carbon County,3831067717,15844443,+39.6732840,-110.5884845,20233,20463,231,184,2,180,1
49,009,4,Utah,Daggett County,1805185914,61230034,+40.8900990,-109.5057855,974,950,6,1,0,-30,1
49,011,4,Utah,Davis County,774573895,870620486,+41.0375594,-112.2019434,351101,355481,5406,1724,178,532,-12
49,013,4,Utah,Duchesne County,8379502732,38797805,+40.2893927,-110.4295838,19943,19938,352,128,6,-236,1
49,015,4,Utah,Emery County,11557242836,24843848,+39.0090246,-110.7210999,10003,10012,110,92,-1,-7,-1
49,017,4,Utah,Garfield County,13403572592,85610782,+37.8316645,-111.4509076,5002,5051,55,42,4,33,-1
49,019,4,Utah,Grand County,9512361695,31552270,+38.9743261,-109.5734502,9686,9754,108,81,-2,43,0
49,021,4,Utah,Iron County,8537474393,11390956,+37.9093044,-113.3067405,52678,54839,830,323,-30,1675,9
49,023,4,Utah,Juab County,8784407524,36542088,+39.7141200,-112.7904710,11629,12017,208,79,14,245,0
49,025,4,Utah,Kane County,10333912584,306169204,+37.2750892,-111.8153290,7677,7886,79,66,-5,202,-1
49,027,4,Utah,Millard County,17574363583,133311812,+38.9567436,-113.1330920,12987,13188,192,92,12,91,-2
49,029,4,Utah,Morgan County,1577739404,4437369,+41.0910273,-111.5778846,11956,12124,145,46,6,65,-2
49,031,4,Utah,Piute County,1964345824,20285697,+38.3358805,-112.1293755,1438,1479,15,14,0,41,-1
49,033,4,Utah,Rich County,2664700960,149106532,+41.6275976,-111.2402269,2456,2483,31,11,3,4,0
49,035,4,Utah,Salt Lake County,1921943552,164903045,+40.6678828,-111.9242397,1148692,1160437,16530,6741,3592,-1604,-32
49,037,4,Utah,San Juan County,20253296804,293696059,+37.6026332,-109.7915742,15358,15308,186,128,1,-109,0
49,039,4,Utah,Sanpete County,4117901464,32049371,+39.3825309,-111.5728826,30503,30939,373,188,10,241,0
49,041,4,Utah,Sevier County,4948000018,20260738,+38.7468245,-111.8119299,21497,21620,310,188,3,0,-2
49,043,4,Utah,Summit County,4844777278,26617166,+40.8720603,-110.9684862,41890,42145,416,159,131,-133,0
49,045,4,Utah,Tooele County,17979556883,891073714,+40.4677525,-113.1239786,69989,72259,1025,353,75,1523,0
49,047,4,Utah,Uintah County,11609319514,56115726,+40.1258872,-109.5177482,35405,35734,536,231,15,10,-1
49,049,4,Utah,Utah County,5190511352,363000373,+40.1204248,-111.6685082,621520,636235,11884,2419,959,4255,36
49,051,4,Utah,Wasatch County,3048454179,79128329,+40.3348838,-111.1615683,33067,34091,452,145,24,689,4
49,053,4,Utah,Washington County,6287037025,7781671,+37.2625308,-113.4878003,171567,177556,2244,1368,57,5028,28
49,055,4,Utah,Wayne County,6374011496,15049641,+38.2598402,-110.9908770,2671,2711,30,23,6,28,-1
49,057,4,Utah,Weber County,1492536927,216443479,+41.2703252,-111.8768830,255697,260213,3774,1621,223,2125,15
50,001,1,Vermont,Addison County,1984780267,107303387,+44.0312479,-073.1415807,36873,36777,299,341,20,-72,-2
50,003,1,Vermont,Bennington County,1748232505,6928230,+43.0353254,-073.1114603,35520,35470,323,447,15,60,-1
50,005,1,Vermont,Caledonia County,1680952571,22385533,+44.4687907,-072.1121676,30236,29993,272,278,-6,-232,1
50,007,1,Vermont,Chittenden County,1389750174,214227544,+44.4633289,-073.0694099,163571,163774,1450,1151,317,-410,-3
50,009,1,Vermont,Essex County,1718713996,28676219,+44.7240209,-071.7327362,6234,6163,51,59,1,-64,0
50,011,1,Vermont,Franklin County,1642369811,150194261,+44.8589643,-072.9094023,49258,49402,569,392,6,-37,-2
50,013,1,Vermont,Grand Isle County,211881634,292317316,+44.8017867,-073.3007590,7110,7235,68,57,0,114,0
50,015,1,Vermont,Lamoille County,1188468700,12662636,+44.6037037,-072.6389224,25295,25362,228,181,4,18,-2
50,017,1,Vermont,Orange County,1779395566,12010320,+44.0033924,-072.3696871,28888,28892,255,280,2,31,-4
50,019,1,Vermont,Orleans County,1796347026,71471454,+44.8284417,-072.2516300,26859,27037,247,280,6,207,-2
50,021,1,Vermont,Rutland County,2408219235,38751950,+43.5808577,-073.0382023,58596,58191,498,669,8,-242,0
50,023,1,Vermont,Washington County,1779432159,21173948,+44.2749884,-072.6095138,58079,58409,534,534,-9,338,1
50,025,1,Vermont,Windham County,2034457838,32920750,+42.9953348,-072.7219550,42635,42222,348,426,-2,-334,1
50,027,1,Vermont,Windsor County,2511196442,19360407,+43.5726846,-072.5988211,55204,55062,439,539,21,-59,-4
51,001,3,Virginia,Accomack County,1163708393,2229277504,+37.7659435,-075.7578073,32581,32316,384,489,30,-186,-4
51,003,3,Virginia,Albemarle County,1866007829,14230114,+38.0241841,-078.5535056,108377,109330,1061,894,133,656,-3
51,005,3,Virginia,Alleghany County,1156608818,8170515,+37.7879048,-080.0086690,14986,14860,121,238,-5,-3,-1
51,007,3,Virginia,Amelia County,920379346,8188217,+37.3319271,-077.9774619,13057,13145,150,150,1,88,-1
51,009,3,Virginia,Amherst County,1227554628,12898694,+37.6293036,-079.1546672,31684,31605,306,382,1,0,-4
51,011,3,Virginia,Appomattox County,865622498,3219010,+37.3707253,-078.8109404,15881,15911,184,186,9,24,-1
51,013,3,Virginia,Arlington County,67332991,273562,+38.8783374,-077.1007034,236025,236842,2887,1020,1057,-2110,3
51,015,3,Virginia,Augusta County,2504708348,9537633,+38.1719106,-079.1475571,75535,75558,534,759,24,228,-4
51,017,3,Virginia,Bath County,1370626056,14039993,+38.0683679,-079.7312032,4253,4147,30,62,-1,-73,0
51,019,3,Virginia,Bedford County,1968605128,42118517,+37.3122568,-079.5272234,78882,78997,679,867,19,289,-5
51,021,3,Virginia,Bland County,926311270,2547183,+37.1306124,-081.1258532,6303,6280,39,79,-2,19,0
51,023,3,Virginia,Botetourt County,1401900525,12124670,+37.5654822,-079.7975457,33352,33419,229,359,4,198,-5
51,025,3,Virginia,Brunswick County,1466538259,8383474,+36.7642043,-077.8614832,16336,16231,139,222,5,-26,-1
51,027,3,Virginia,Buchanan County,1302386904,2804451,+37.2681198,-082.0381508,21369,21004,184,309,12,-253,1
51,029,3,Virginia,Buckingham County,1501215438,9911855,+37.5739280,-078.5291687,17043,17148,126,157,1,135,0
51,031,3,Virginia,Campbell County,1303300941,8894442,+37.2101515,-079.0954282,55137,54885,478,577,33,-185,-1
51,033,3,Virginia,Caroline County,1366502847,24928486,+38.0303193,-077.3523482,30751,30725,343,289,5,-84,-1
51,035,3,Virginia,Carroll County,1229582397,7586189,+36.7319632,-080.7278307,29741,29791,199,383,16,220,-2
51,036,3,Virginia,Charles City County,473711563,55274680,+37.3610537,-077.0541700,7000,6963,52,92,1,3,-1
51,037,3,Virginia,Charlotte County,1231010119,5809378,+37.0090421,-078.6585682,11944,11880,115,158,4,-25,0
51,041,3,Virginia,Chesterfield County,1097006029,34782834,+37.3784338,-077.5858474,348281,352802,3868,2622,257,3032,-14
51,043,3,Virginia,Clarke County,455664148,5690610,+39.1153068,-077.9907479,14511,14619,122,142,-1,130,-1
51,045,3,Virginia,Craig County,849770459,2793174,+37.4736031,-080.2310507,5102,5131,39,62,-1,52,1
51,047,3,Virginia,Culpeper County,982089164,9005140,+38.4859303,-077.9564758,51795,52605,659,467,48,570,0
51,049,3,Virginia,Cumberland County,770525893,5917833,+37.5201891,-078.2528364,9857,9932,72,107,0,110,0
51,051,3,Virginia,Dickenson County,855863022,8079113,+37.1367011,-082.3492199,14526,14318,123,205,0,-126,0
51,053,3,Virginia,Dinwiddie County,1305053884,8992266,+37.0734984,-077.6354922,28633,28544,192,277,4,-7,-1
51,057,3,Virginia,Essex County,665855329,74795284,+37.9394802,-076.9418713,10896,10953,107,117,5,61,1
51,059,3,Virginia,Fairfax County,1012703532,40107717,+38.8295203,-077.2732524,1148463,1147532,13769,5708,5146,-14214,76
51,061,3,Virginia,Fauquier County,1678327963,9633564,+38.7440956,-077.8215005,70642,71222,727,605,12,453,-7
51,063,3,Virginia,Floyd County,986585626,2190752,+36.9314331,-080.3502662,15790,15749,144,192,-6,15,-2
51,065,3,Virginia,Fluvanna County,743630413,10747024,+37.8305840,-078.2834938,26898,27270,290,213,4,292,-1
51,067,3,Virginia,Franklin County,1788703111,54373109,+36.9911862,-079.8827149,56191,56042,456,681,-15,95,-4
51,069,3,Virginia,Frederick County,1070102010,5935110,+39.2036601,-078.2638291,88173,89313,949,755,3,943,0
51,071,3,Virginia,Giles County,925205239,11234368,+37.3180719,-080.6983210,16799,16720,166,217,-1,-26,-1
51,073,3,Virginia,Gloucester County,564124717,181747503,+37.4035413,-076.5235051,37341,37348,338,450,-7,130,-4
51,075,3,Virginia,Goochland County,726830013,21963167,+37.7188141,-077.9176263,23219,23753,161,196,-3,569,3
51,077,3,Virginia,Grayson County,1144218808,9792929,+36.6522288,-081.2153240,15635,15550,118,202,-2,2,-1
51,079,3,Virginia,Greene County,403865093,1680243,+38.2979805,-078.4701629,19692,19819,224,148,12,38,1
51,081,3,Virginia,Greensville County,764634553,4086108,+36.6803363,-077.5602774,11432,11336,107,126,2,-79,0
51,083,3,Virginia,Halifax County,2117913131,30524580,+36.7664610,-078.9396142,34181,33911,359,506,-6,-115,-2
51,085,3,Virginia,Hanover County,1211818311,12652671,+37.7602149,-077.4913168,106886,107766,966,907,23,806,-8
51,087,3,Virginia,Henrico County,605218124,28895008,+37.6312689,-077.6519216,328993,330818,3862,2832,918,-113,-10
51,089,3,Virginia,Henry County,990284619,5269785,+36.7814785,-079.7592313,51050,50557,400,744,-4,-143,-2
51,091,3,Virginia,Highland County,1075266902,1791758,+38.3662431,-079.5644718,2208,2190,17,31,0,-4,0
51,093,3,Virginia,Isle of Wight County,817607278,122113383,+36.9014184,-076.7075688,36972,37109,376,397,7,156,-5
51,095,3,Virginia,James City County,368724192,95246387,+37.3248367,-076.7778878,76033,76523,721,778,37,516,-6
51,097,3,Virginia,King and Queen County,816268317,28893747,+37.7177719,-076.9055814,7045,7025,59,94,1,14,0
51,099,3,Virginia,King George County,465234034,21087162,+38.2771799,-077.1626355,26612,26836,287,169,3,104,-1
51,101,3,Virginia,King William County,709469217,31143712,+37.7082604,-077.0910539,16919,17148,204,141,1,166,-1
51,103,3,Virginia,Lancaster County,345238878,254114185,+37.7048433,-076.4126628,10696,10603,62,206,4,48,-1
51,105,3,Virginia,Lee County,1127622392,4896871,+36.7017206,-083.1301117,23656,23423,197,329,-7,-95,1
51,107,3,Virginia,Loudoun County,1335826412,14423208,+39.0812000,-077.6388976,405522,413538,5016,1602,1039,3566,-3
51,109,3,Virginia,Louisa County,1284976751,37794135,+37.9727041,-077.9597950,36784,37591,388,383,0,799,3
51,111,3,Virginia,Lunenburg County,1118097709,1743628,+36.9455547,-078.2405281,12215,12196,117,159,8,17,-2
51,113,3,Virginia,Madison County,830447699,3207612,+38.4120586,-078.2769614,13248,13261,129,128,11,2,-1
51,115,3,Virginia,Mathews County,222506456,430073260,+37.4253479,-076.2688078,8792,8834,67,126,1,103,-3
51,117,3,Virginia,Mecklenburg County,1619544361,139655805,+36.6872563,-078.3689592,30624,30587,312,482,-2,136,-1
51,119,3,Virginia,Middlesex County,337554148,208310591,+37.6069753,-076.5280819,10733,10582,88,147,1,-92,-1
51,121,3,Virginia,Montgomery County,1001921573,6289787,+37.1755344,-080.3877913,98532,98535,804,669,276,-412,4
51,125,3,Virginia,Nelson County,1219224530,8983980,+37.7890795,-078.8834397,14862,14930,147,159,-1,82,-1
51,127,3,Virginia,New Kent County,543990076,35597682,+37.5101580,-076.9993262,22317,23091,233,165,0,702,4
51,131,3,Virginia,Northampton County,548349606,1511350585,+37.3027754,-075.9240177,11761,11710,120,188,2,16,-1
51,133,3,Virginia,Northumberland County,495828046,243886813,+37.8569736,-076.3796872,12168,12095,88,181,0,21,-1
51,135,3,Virginia,Nottoway County,814265583,4297830,+37.1411668,-078.0538655,15400,15232,170,224,0,-114,0
51,137,3,Virginia,Orange County,883475383,6501368,+38.2501930,-078.0096224,36598,37051,467,362,15,331,2
51,139,3,Virginia,Page County,802949703,8369920,+38.6232085,-078.4918718,23972,23902,244,299,1,-14,-2
51,141,3,Virginia,Patrick County,1250846143,7141128,+36.6671385,-080.2864130,17663,17608,153,240,-4,37,-1
51,143,3,Virginia,Pittsylvania County,2509705662,23903850,+36.8217206,-079.3985019,60901,60354,491,766,-1,-269,-2
51,145,3,Virginia,Powhatan County,673927665,5437786,+37.5494041,-077.9128553,29210,29652,241,236,-2,440,-1
51,147,3,Virginia,Prince Edward County,906395971,10040115,+37.2248813,-078.4329574,22906,22802,210,236,19,-96,-1
51,149,3,Virginia,Prince George County,687232237,42745198,+37.1873255,-077.2209931,37993,38353,327,257,15,280,-5
51,153,3,Virginia,Prince William County,869574665,30876519,+38.7011187,-077.4795791,466235,470335,6503,2152,1264,-1529,14
51,155,3,Virginia,Pulaski County,828377036,24877882,+37.0633853,-080.7134439,34060,34027,308,452,-3,115,-1
51,157,3,Virginia,Rappahannock County,689900924,2142396,+38.6845215,-078.1688241,7345,7370,52,71,3,41,0
51,159,3,Virginia,Richmond County,495925425,64458631,+37.9428936,-076.7305609,8970,9023,71,105,4,83,0
51,161,3,Virginia,Roanoke County,648906307,1762677,+37.3435877,-079.9439958,94086,94186,697,1059,115,354,-7
51,163,3,Virginia,Rockbridge County,1545038073,8836972,+37.8145174,-079.4477537,22761,22573,122,255,3,-54,-4
51,165,3,Virginia,Rockingham County,2200943610,10647709,+38.5075848,-078.8853213,81261,81948,855,772,38,568,-2
51,167,3,Virginia,Russell County,1226420311,7550968,+36.9334198,-082.0959342,26795,26586,229,357,0,-79,-2
51,169,3,Virginia,Scott County,1387786298,8105326,+36.7127756,-082.6136238,21672,21566,176,302,-1,23,-2
51,171,3,Virginia,Shenandoah County,1315900415,9735885,+38.8562040,-078.5739867,43473,43616,452,484,7,170,-2
51,173,3,Virginia,Smyth County,1168992137,3519017,+36.8423183,-081.5397861,30454,30104,286,485,-2,-147,-2
51,175,3,Virginia,Southampton County,1551909771,8090234,+36.7200678,-077.1038135,17713,17631,122,205,0,2,-1
51,177,3,Virginia,Spotsylvania County,1039889019,33115177,+38.1824314,-077.6572264,134011,136215,1481,1017,32,1711,-3
51,179,3,Virginia,Stafford County,697237202,28088011,+38.4132608,-077.4513342,149824,152882,1773,813,91,2018,-11
51,181,3,Virginia,Surry County,722475750,81216905,+37.1197611,-076.8801717,6463,6422,56,68,0,-30,1
51,183,3,Virginia,Sussex County,1269679003,6740704,+36.9266454,-077.2597319,11241,11159,86,129,2,-41,0
51,185,3,Virginia,Tazewell County,1343661944,2921322,+37.1253949,-081.5629237,41058,40595,408,621,-9,-240,-1
51,187,3,Virginia,Warren County,555641045,8578483,+38.9082214,-078.2075940,40006,40164,457,395,2,94,0
51,191,3,Virginia,Washington County,1453399740,12984238,+36.7478138,-081.9503218,54067,53740,446,692,-7,-71,-3
51,193,3,Virginia,Westmoreland County,593950700,61109888,+38.1093110,-076.8039326,17817,18015,181,222,-6,245,0
51,195,3,Virginia,Wise County,1044903124,5257728,+36.9745607,-082.6215601,37875,37383,336,479,-1,-348,0
51,197,3,Virginia,Wythe County,1196377810,7305107,+36.8998674,-081.0830007,28698,28684,299,397,-7,94,-3
51,199,3,Virginia,York County,270935371,285552364,+37.2190813,-076.5616481,67976,68280,596,523,67,171,-7
51,510,3,Virginia,Alexandria city,38679383,1070216,+38.8192511,-077.0836695,159069,159428,2566,782,1208,-2615,-18
51,520,3,Virginia,Bristol city,33420176,322409,+36.6169541,-082.1575641,16685,16762,126,235,-8,194,0
